Hogar;Sector;Zona;Comuna;DirCoordX;DirCoordY;Fecha;DiaAsig;TipoDia;Temporada;NumPer;NumVeh;NumBicAdulto;NumBicNino;Propiedad;MontoDiv;ImputadoDiv;MontoArr;ImputadoArr;IngresoHogar;Factor
154711;3;292;LAS CONDES;354240,1789;6301330,093;01-06-2013;sábado;2;1;1;1;1;0;3;;0;500000;0;665456;51,053398
154720;3;298;LAS CONDES;358272,0593;6305354,512;16-11-2012;viernes;1;1;7;1;0;0;3;;0;342795;1;1047690;77,314201
154731;3;298;LAS CONDES;358047,6228;6305410,878;15-11-2012;jueves;1;1;2;2;0;0;1;;0;523918;1;866630;102,271217
154751;3;303;LAS CONDES;355721,7016;6300769,156;28-09-2012;viernes;1;1;7;5;0;0;2;590095;1;400000;0;2393577;235,903427
154761;3;296;LAS CONDES;355149,358;6301698,996;01-02-2013;viernes;1;2;2;1;0;0;1;;0;367114;1;148827;62,449791
154771;3;308;LAS CONDES;358414,2217;6302626,119;05-02-2013;martes;1;2;3;2;0;0;1;;0;737171;1;2431234;165,860672
154781;3;293;LAS CONDES;355094,138;6301011,205;09-09-2012;domingo;2;1;6;2;0;0;1;;0;572397;1;2304996;264,067963
154791;3;293;LAS CONDES;355094,138;6301011,205;09-09-2012;domingo;2;1;1;1;0;0;1;;0;489860;1;1960605;63,422398
154801;3;287;LAS CONDES;352337,6287;6301654,876;16-04-2013;martes;1;1;3;1;1;0;1;;0;350024;1;499260;80,580505
154811;3;287;LAS CONDES;352337,6287;6301654,876;16-04-2013;martes;1;1;2;1;0;0;1;;0;342670;1;379082;56,282253
154821;3;287;LAS CONDES;352237,5644;6301574,602;16-04-2013;martes;1;1;3;0;2;0;1;;0;315893;1;151580;218,603958
154831;3;319;LAS CONDES;355317,1759;6302624,674;23-01-2013;miércoles;1;2;1;1;0;0;1;;0;350487;1;141453;41,060360
154841;3;291;LAS CONDES;353031,3834;6301075,145;18-02-2013;lunes;1;2;1;1;0;0;1;;0;341306;1;247117;49,533554
154851;3;304;LAS CONDES;353688,1309;6300158,967;09-02-2013;sábado;2;2;3;0;0;0;1;;0;307574;1;463579;144,286453
154861;3;301;LAS CONDES;360309,3719;6304764,741;06-02-2013;miércoles;1;2;4;2;0;0;1;;0;800000;0;1010868;159,321930
154871;3;303;LAS CONDES;355790,1556;6300860,741;11-03-2013;lunes;1;1;2;1;0;0;1;;0;500000;0;870601;49,062778
154881;3;289;LAS CONDES;352154,1628;6300529,525;08-02-2013;viernes;1;2;3;2;3;0;1;;0;650000;0;1332844;176,236511
154891;3;289;LAS CONDES;352065,398;6300395,32;12-02-2013;martes;1;2;1;0;0;0;1;;0;353491;1;511767;105,963753
154901;3;289;LAS CONDES;352126,4368;6300440,252;08-02-2013;viernes;1;2;2;1;0;0;1;;0;748789;1;1899532;48,808914
154911;3;294;LAS CONDES;357616;6301115;05-10-2012;viernes;1;1;4;0;0;0;1;;0;386829;1;1249653;209,763840
154921;3;297;LAS CONDES;356288,1877;6302584;15-05-2013;miércoles;1;1;3;2;98;98;1;;0;618584;1;1752962;155,749680
154931;3;297;LAS CONDES;356270,4042;6302551,622;15-05-2013;miércoles;1;1;4;3;4;0;1;;0;528051;1;670781;183,011703
154941;3;297;LAS CONDES;356382,9089;6302643,132;16-08-2013;viernes;1;1;1;1;1;0;3;;0;700000;0;2221254;34,519188
154951;3;297;LAS CONDES;356235,235;6302503,5;15-05-2013;miércoles;1;1;1;1;98;98;7;;0;393541;1;291353;34,519188
154961;3;291;LAS CONDES;353072,8402;6301205,243;16-05-2013;jueves;1;1;1;2;0;0;1;;0;600000;0;2426530;124,921631
154971;3;291;LAS CONDES;353017,339;6301307,657;17-04-2013;miércoles;1;1;1;1;0;0;1;;0;445966;1;1051828;49,533554
154981;3;315;LAS CONDES;357052,3136;6304441,496;23-10-2012;martes;1;1;8;3;3;0;1;;0;800000;0;3029463;158,355774
154991;3;289;LAS CONDES;352234,5334;6300712,012;05-10-2013;sábado;2;1;1;1;98;98;1;;0;289614;1;101740;39,059719
155000;3;322;LAS CONDES;356437,3876;6300879,782;26-10-2012;viernes;1;1;4;2;0;0;3;;0;456676;1;834219;223,963394
155011;3;304;LAS CONDES;353874,1177;6300762,986;04-02-2013;lunes;1;2;2;0;0;0;1;;0;445980;1;1812714;100,778305
155021;3;301;LAS CONDES;359744,3001;6304523,459;08-02-2013;viernes;1;2;2;1;0;0;1;;0;408126;1;1421983;37,551487
155031;3;307;LAS CONDES;352827,1971;6302348,21;28-05-2013;martes;1;1;2;1;1;0;1;;0;417285;1;813266;66,019279
155041;3;308;LAS CONDES;357362,5381;6301995,044;05-12-2012;miércoles;1;1;2;2;0;0;2;1134248;1;1000000;0;1803915;115,847000
155051;3;303;LAS CONDES;355599;6300446;12-10-2012;viernes;1;1;3;1;0;0;1;;0;250000;0;1038615;70,244240
155061;3;303;LAS CONDES;355599;6300446;12-10-2012;viernes;1;1;4;1;0;0;1;;0;250000;0;1610623;82,539627
155071;3;303;LAS CONDES;355599;6300446;12-10-2012;viernes;1;1;2;0;0;0;3;;0;280961;1;561840;133,100677
155081;3;311;LAS CONDES;360664,2147;6306569,852;07-02-2013;jueves;1;2;7;3;0;0;1;;0;563477;1;1613423;82,198029
155091;3;311;LAS CONDES;360703,2754;6306731,805;11-02-2013;lunes;1;2;3;2;2;0;1;;0;651546;1;2123198;61,727127
155101;3;311;LAS CONDES;360664,3393;6306697,061;20-02-2013;miércoles;1;2;4;3;1;0;1;;0;632978;1;1621889;72,531693
155111;3;311;LAS CONDES;360777,0054;6306834,761;18-02-2013;lunes;1;2;3;1;0;0;7;;0;621757;1;3329719;24,475845
155121;3;304;LAS CONDES;353588,9703;6300730,282;27-03-2013;miércoles;1;1;1;1;1;0;1;;0;400000;0;585318;29,728245
155131;3;297;LAS CONDES;356517,6803;6302835,053;23-10-2012;martes;1;1;6;4;0;0;1;;0;816480;1;2224506;143,725372
155141;3;293;LAS CONDES;355329,8408;6300307,64;05-12-2012;miércoles;1;1;3;2;0;0;1;;0;600000;0;1350691;286,160370
155151;3;278;LA REINA;354008,9749;6297240,425;17-05-2013;viernes;1;1;1;1;98;98;1;;0;315570;1;896195;100,850494
155161;3;278;LA REINA;354008,9749;6297240,425;23-05-2013;jueves;1;1;2;0;0;0;3;;0;350000;0;629924;100,338341
155171;3;287;LAS CONDES;352570,1091;6301785,25;01-06-2013;sábado;2;1;1;1;98;98;7;;0;360865;1;390010;45,040329
155180;3;309;LAS CONDES;356828;6302252;18-10-2012;jueves;1;1;1;0;1;0;1;;0;306159;1;443402;99,730202
155191;3;296;LAS CONDES;355394,8508;6302376,513;28-09-2013;sábado;2;1;4;1;0;0;3;;0;350000;0;846824;105,060921
155201;3;296;LAS CONDES;355320,0291;6302362,483;28-09-2013;sábado;2;1;3;0;3;0;1;;0;300000;0;912139;242,559036
155211;3;303;LAS CONDES;355968,403;6300498,254;31-01-2013;jueves;1;2;4;0;2;0;1;;0;400000;0;805648;223,918716
155221;3;290;LAS CONDES;353379,8662;6299910,816;21-03-2013;jueves;1;1;2;1;1;0;1;;0;500000;0;1461802;85,493576
155231;3;290;LAS CONDES;353403,9707;6299897,318;21-03-2013;jueves;1;1;4;2;2;0;1;;0;500000;0;911457;362,728851
155241;3;287;LAS CONDES;350928,8802;6301496,18;25-04-2013;jueves;1;1;2;0;2;0;3;;0;910084;1;5749745;152,686081
155251;3;312;LAS CONDES;354328,3808;6302422,927;27-02-2013;miércoles;1;2;2;0;0;0;1;;0;298046;1;615513;101,445244
155261;3;312;LAS CONDES;354328,3808;6302422,927;27-02-2013;miércoles;1;2;2;1;1;0;3;;0;200000;0;1535079;37,394150
155270;3;297;LAS CONDES;356346,5679;6302840,13;10-02-2013;domingo;2;2;3;1;2;0;1;;0;800000;0;1735158;61,757416
155281;3;305;LAS CONDES;354056,4292;6300968,817;11-03-2013;lunes;1;1;3;2;1;0;2;800000;0;550000;0;4894791;124,302963
155291;3;305;LAS CONDES;354083,3373;6301001,968;11-03-2013;lunes;1;1;2;1;0;0;1;;0;344676;1;460476;34,425854
155301;3;305;LAS CONDES;354415,1283;6300657,172;08-02-2013;viernes;1;2;2;1;0;0;1;;0;393922;1;961520;34,425854
155311;3;305;LAS CONDES;354502,8383;6300605,108;19-02-2013;martes;1;2;2;1;0;0;3;;0;339380;1;214577;34,425854
155321;3;305;LAS CONDES;354413,0796;6300599,764;11-02-2013;lunes;1;2;2;0;0;0;1;;0;307047;1;469207;93,392639
155331;3;316;LAS CONDES;358875,0923;6304580,587;11-04-2013;jueves;1;1;3;3;0;0;1;;0;660566;1;1227259;89,775108
155341;3;287;LAS CONDES;351156,3978;6302002,774;10-10-2013;jueves;1;1;1;0;0;0;1;;0;750000;0;384436;122,188255
155351;3;287;LAS CONDES;351308,5873;6301858,916;10-10-2013;jueves;1;1;1;0;0;0;1;;0;500000;0;969971;122,188255
155361;3;287;LAS CONDES;351308,5873;6301858,916;10-10-2013;jueves;1;1;2;3;0;0;1;;0;550000;0;1000000;141,941605
155371;3;287;LAS CONDES;351308,5873;6301858,916;10-10-2013;jueves;1;1;2;2;0;0;1;;0;600000;0;2273978;141,941605
155381;3;322;LAS CONDES;356580,8104;6300683,783;02-02-2013;sábado;2;2;3;2;1;0;2;400000;0;400000;0;1819091;190,601059
155391;3;307;LAS CONDES;353346,5497;6301987,531;18-10-2013;viernes;1;1;1;0;0;0;3;;0;200000;0;471631;143,327271
155401;3;307;LAS CONDES;353346,5497;6301987,531;17-10-2013;jueves;1;1;1;1;0;0;7;;0;490833;1;1043113;52,832478
155411;3;315;LAS CONDES;356845,9171;6304490,342;05-11-2012;lunes;1;1;5;2;1;3;1;;0;483568;1;983977;178,201294
155422;3;288;LAS CONDES;351744,9997;6301293,509;19-08-2013;lunes;1;1;1;0;0;0;4;;0;344923;1;317017;121,693123
155431;3;288;LAS CONDES;351682,8881;6301274,306;25-04-2013;jueves;1;1;1;0;0;0;3;;0;340000;0;548154;121,693123
155440;3;308;LAS CONDES;357777,4213;6301708,561;12-03-2013;martes;1;1;2;2;2;0;1;;0;640221;1;1598367;115,847000
155451;3;296;LAS CONDES;354905,3694;6301596,338;11-02-2013;lunes;1;2;1;1;0;0;2;465145;1;422980;1;772656;49,975941
155461;3;296;LAS CONDES;354952,3668;6301490,849;01-02-2013;viernes;1;2;2;1;0;0;3;;0;450000;0;925436;62,449791
155471;3;287;LAS CONDES;351563,685;6301592,116;09-10-2013;miércoles;1;1;1;0;0;0;3;;0;337068;1;250000;122,188255
155481;3;293;LAS CONDES;354627,0574;6300436,774;20-08-2013;martes;1;1;3;2;0;0;1;;0;480420;1;747708;286,160370
155491;3;293;LAS CONDES;354736,7846;6300395,236;08-04-2013;lunes;1;1;1;1;0;0;3;;0;519883;1;726834;63,422398
155501;3;293;LAS CONDES;354627,0574;6300436,774;05-09-2013;jueves;1;1;1;1;0;0;1;;0;426776;1;400040;63,422398
155511;3;319;LAS CONDES;355880,564;6302963,799;20-01-2013;domingo;2;2;6;3;0;0;2;776274;1;600000;0;2908066;170,960449
155521;3;292;LAS CONDES;353909,5158;6301434,414;04-03-2013;lunes;1;1;2;1;1;0;1;;0;392603;1;659177;63,796185
155531;3;292;LAS CONDES;353965,1004;6301455,217;04-03-2013;lunes;1;1;2;1;0;0;1;;0;412330;1;492654;63,796185
155541;3;292;LAS CONDES;353966,2808;6301457,121;04-03-2013;lunes;1;1;3;1;0;0;3;;0;362209;1;519179;91,338326
155551;3;292;LAS CONDES;353966,2808;6301457,121;04-03-2013;lunes;1;1;3;0;0;0;1;;0;385828;1;965154;247,788452
155561;3;290;LAS CONDES;352428,4688;6300338;03-04-2013;miércoles;1;1;1;1;0;0;1;;0;391760;1;332066;68,416954
155571;3;290;LAS CONDES;352460,839;6300259,481;03-04-2013;miércoles;1;1;2;1;0;0;1;;0;600000;0;1509581;85,493576
155582;3;300;LAS CONDES;354941,4968;6303820,065;24-01-2013;jueves;1;2;2;2;0;0;3;;0;300000;0;2415956;106,853409
155591;3;302;LAS CONDES;359375,4232;6302956,659;28-09-2013;sábado;2;1;2;2;0;0;2;941083;1;793308;1;2620141;135,040329
155600;3;320;LAS CONDES;353674,8766;6302641,842;11-06-2013;martes;1;1;1;1;1;0;3;;0;440130;1;784061;47,555492
155611;3;296;LAS CONDES;355464,2866;6301423,627;07-12-2012;viernes;1;1;2;1;0;0;1;;0;400000;0;1505890;62,449791
155621;3;296;LAS CONDES;355411,4205;6301441,015;12-03-2013;martes;1;1;4;1;0;0;1;;0;500000;0;2724241;105,060921
155631;3;296;LAS CONDES;355455,9047;6301367,232;05-12-2012;miércoles;1;1;3;1;0;0;1;;0;400000;0;832383;89,410667
155641;3;294;LAS CONDES;357435,287;6300380,333;07-09-2012;viernes;1;1;7;4;5;1;1;;0;250000;0;2582814;220,990906
155651;3;292;LAS CONDES;353886,0795;6301797,51;14-04-2013;domingo;2;1;3;1;1;0;1;;0;500000;0;1208101;91,338326
155661;3;312;LAS CONDES;355486,8401;6303476,756;31-10-2012;miércoles;1;1;3;1;0;0;1;;0;400000;0;1437592;53,538033
155671;3;307;LAS CONDES;353339,9166;6302518,832;21-10-2013;lunes;1;1;1;1;0;0;4;;0;387713;1;637328;52,832478
155680;3;307;LAS CONDES;353274,2906;6302588,624;11-06-2013;martes;1;1;4;1;1;1;4;;0;418044;1;627884;111,066010
155691;3;310;LAS CONDES;359450,7551;6306173,692;11-03-2013;lunes;1;1;4;2;0;0;1;;0;393810;1;699091;342,823669
155701;3;310;LAS CONDES;359513,4919;6306044,807;11-03-2013;lunes;1;1;5;2;2;3;3;;0;1000000;0;2625632;437,201324
155711;3;310;LAS CONDES;359269,972;6306524,856;11-03-2013;lunes;1;1;4;2;0;0;2;1177707;1;968042;1;5022017;342,823669
155721;3;287;LAS CONDES;351667,2184;6301735,438;09-10-2013;miércoles;1;1;2;1;0;0;1;;0;1000000;0;1000000;56,282253
155732;3;312;LAS CONDES;354740,7454;6302762,691;12-06-2013;miércoles;1;1;2;2;1;0;3;;0;583478;1;1366988;94,306564
155742;3;312;LAS CONDES;354740,7454;6302762,691;12-06-2013;miércoles;1;1;3;1;2;1;2;453679;1;516677;1;1271155;53,538033
155753;3;312;LAS CONDES;354711,4179;6302774,841;11-10-2013;viernes;1;1;4;2;0;0;1;;0;554648;1;1937371;158,654465
155761;3;312;LAS CONDES;354829,0206;6302803,122;23-05-2013;jueves;1;1;3;2;0;0;3;;0;619092;1;2279389;135,020798
155771;3;312;LAS CONDES;354829,0206;6302803,122;22-05-2013;miércoles;1;1;4;2;2;2;3;;0;416500;1;326956;158,654465
155783;3;308;LAS CONDES;358826;6301873;18-10-2012;jueves;1;1;3;1;2;1;5;;0;396977;1;181739;65,766579
155790;3;295;LAS CONDES;356195,7083;6301578,379;24-01-2013;jueves;1;2;4;1;0;0;3;;0;450000;0;972048;65,549423
155801;3;296;LAS CONDES;354471,0469;6302198,725;11-03-2013;lunes;1;1;2;1;0;0;1;;0;375170;1;1536856;62,449791
155810;3;315;LAS CONDES;356607,2684;6304181,158;18-04-2013;jueves;1;1;2;2;0;0;1;;0;800000;0;1399999;83,059647
155821;3;298;LAS CONDES;358950,6338;6305464,214;16-08-2013;viernes;1;1;1;2;98;98;1;;0;431993;1;739376;81,843407
155831;3;298;LAS CONDES;358849,8825;6305346,247;21-03-2013;jueves;1;1;1;2;0;0;7;;0;513630;1;1602555;81,843407
155840;3;305;LAS CONDES;354020,4496;6300611,194;14-11-2012;miércoles;1;1;3;2;0;0;1;;0;617708;1;1559825;124,302963
155851;3;289;LAS CONDES;352215,158;6300788,903;04-02-2013;lunes;1;2;2;3;1;0;1;;0;700000;0;1249811;123,094124
155861;3;289;LAS CONDES;352218,7223;6300715,825;04-02-2013;lunes;1;2;3;3;0;0;1;;0;671860;1;1675485;176,236511
155871;3;312;LAS CONDES;354596,5657;6302537,636;06-06-2013;jueves;1;1;4;1;0;1;2;476648;1;500772;1;1409079;62,909206
155881;3;290;LAS CONDES;352997,2468;6300481,959;06-04-2013;sábado;2;1;2;1;1;0;1;;0;426825;1;1247916;85,493576
155891;3;290;LAS CONDES;353000,1292;6300482,003;05-04-2013;viernes;1;1;3;1;2;0;1;;0;393425;1;803572;122,403084
155901;3;300;LAS CONDES;354284,0729;6303632,227;12-06-2013;miércoles;1;1;2;1;0;0;1;;0;525098;1;1867894;42,369179
155910;3;300;LAS CONDES;354330,0848;6303525,409;12-06-2013;miércoles;1;1;4;2;4;0;1;;0;455999;1;1124426;179,762344
155921;3;307;LAS CONDES;352547,9264;6302667,684;09-08-2013;viernes;1;1;1;1;1;0;7;;0;435598;1;1300172;52,832478
155931;3;307;LAS CONDES;352714,6387;6302582,245;19-08-2013;lunes;1;1;2;1;0;0;1;;0;425987;1;928529;66,019279
155941;3;307;LAS CONDES;352551,593;6302675,39;09-08-2013;viernes;1;1;1;1;0;0;4;;0;465399;1;836581;52,832478
155951;3;307;LAS CONDES;352732,6885;6302598,337;09-08-2013;viernes;1;1;1;0;0;0;1;;0;290628;1;100800;143,327271
155961;3;294;LAS CONDES;357530,2726;6300077,623;11-03-2013;lunes;1;1;1;0;0;0;4;;0;317284;1;423002;99,781601
155971;3;294;LAS CONDES;357530,2726;6300077,623;11-03-2013;lunes;1;1;1;0;1;0;4;;0;307004;1;387357;99,781601
155981;3;294;LAS CONDES;357530,2726;6300077,623;11-03-2013;lunes;1;1;1;0;1;0;4;;0;354702;1;364764;99,781601
155991;3;291;LAS CONDES;353543,0011;6301524,142;28-01-2013;lunes;1;2;2;1;0;0;1;;0;602792;1;2487527;61,896946
156001;3;291;LAS CONDES;353561,5189;6301486,713;29-04-2013;lunes;1;1;5;2;1;98;1;;0;536199;1;1443748;334,910187
156011;3;297;LAS CONDES;356479,6522;6303197,914;04-12-2012;martes;1;1;3;2;0;0;1;;0;604200;1;1678831;155,749680
156021;3;303;LAS CONDES;355741,1149;6300532,275;14-03-2013;jueves;1;1;1;0;1;0;5;;0;300000;0;500728;106,514893
156031;3;303;LAS CONDES;355719,973;6300615,363;15-03-2013;viernes;1;1;4;1;3;0;1;;0;300000;0;865492;82,539627
156040;3;288;LAS CONDES;351539,1637;6301120,643;11-10-2013;viernes;1;1;1;1;0;0;7;;0;379929;1;80842;44,857822
156061;3;301;LAS CONDES;360238,3137;6304394,058;08-02-2013;viernes;1;2;6;1;0;0;1;;0;800000;0;1286411;49,612583
156071;3;305;LAS CONDES;354229,8815;6300321,155;08-02-2013;viernes;1;2;1;0;0;0;1;;0;339869;1;514950;74,738228
156082;3;289;LAS CONDES;352613,368;6300486,326;23-08-2013;viernes;1;1;1;0;1;0;1;;0;262760;1;331456;105,963753
156091;3;289;LAS CONDES;352621,4583;6300488,595;23-08-2013;viernes;1;1;1;0;98;98;7;;0;316881;1;455956;105,963753
156101;3;303;LAS CONDES;355705,8561;6300927,575;06-11-2012;martes;1;1;5;2;3;0;1;;0;396375;1;957184;265,467316
156111;3;313;LAS CONDES;355536,9642;6303780,007;31-10-2012;miércoles;1;1;3;2;1;0;2;870560;1;823032;1;4550693;163,375076
156120;3;291;LAS CONDES;353226,1286;6300968,964;29-09-2013;domingo;2;1;1;0;0;0;1;;0;384692;1;612874;134,377762
156131;3;288;LAS CONDES;352602,4536;6301110,576;22-05-2013;miércoles;1;1;4;1;2;2;3;;0;635846;1;6850197;94,301453
156141;3;293;LAS CONDES;354621,7061;6301160,998;28-09-2012;viernes;1;1;4;1;0;0;3;;0;600000;0;1713798;133,328522
156151;3;293;LAS CONDES;354635;6301109;28-09-2012;viernes;1;1;2;2;0;0;1;;0;500000;0;1731102;199,871506
156171;3;312;LAS CONDES;354645,8125;6302804,5;05-06-2013;miércoles;1;1;4;1;1;0;2;405574;1;419455;1;1374024;62,909206
156181;3;305;LAS CONDES;354041,0271;6301064,965;06-04-2013;sábado;2;1;3;1;1;0;3;;0;482425;1;1478722;49,288239
156201;3;305;LAS CONDES;354027,5934;6301098,478;11-03-2013;lunes;1;1;1;0;1;0;3;;0;373691;1;581328;74,738228
156211;3;305;LAS CONDES;354032,6873;6301087,575;11-03-2013;lunes;1;1;3;2;0;0;3;;0;500000;0;415886;124,302963
156221;3;304;LAS CONDES;353866,6313;6301071,758;11-03-2013;lunes;1;1;3;1;0;0;2;258020;1;360527;1;408962;53,186050
156231;3;305;LAS CONDES;354001,6635;6301134,088;15-04-2013;lunes;1;1;2;0;2;0;3;;0;430000;0;3760794;93,392639
156241;3;305;LAS CONDES;354057,1943;6301041,363;10-04-2013;miércoles;1;1;5;4;0;0;1;;0;769548;1;1394670;186,270325
156251;3;298;LAS CONDES;358167,6025;6305713,803;14-03-2013;jueves;1;1;2;2;0;0;1;;0;592023;1;804188;102,271217
156261;3;298;LAS CONDES;358213,3516;6305741,313;15-03-2013;viernes;1;1;1;1;0;0;1;;0;494050;1;2242606;32,452305
156271;3;298;LAS CONDES;358279,7045;6305638,919;14-03-2013;jueves;1;1;2;1;0;0;1;;0;475369;1;1244608;40,552288
156281;3;291;LAS CONDES;353067,8718;6301751,707;20-08-2013;martes;1;1;3;0;0;0;3;;0;486481;1;2095852;240,411789
156291;3;291;LAS CONDES;353067,8718;6301751,707;20-08-2013;martes;1;1;2;1;0;0;3;;0;488493;1;2278150;61,896946
156301;3;291;LAS CONDES;353067,8718;6301751,707;20-08-2013;martes;1;1;1;0;1;0;1;;0;341267;1;112298;134,377762
156311;3;303;LAS CONDES;356137,7965;6300029,782;20-03-2013;miércoles;1;1;1;0;0;0;1;;0;220000;0;345038;106,514893
156320;3;296;LAS CONDES;355372,2876;6302261,224;06-12-2012;jueves;1;1;2;1;0;0;1;;0;525380;1;1783137;62,449791
156331;3;296;LAS CONDES;355341,9941;6302246,386;04-12-2012;martes;1;1;3;1;0;0;3;;0;500000;0;1596856;89,410667
156340;3;296;LAS CONDES;355307,6669;6302311,451;03-12-2012;lunes;1;1;3;0;1;0;1;;0;409191;1;1313911;242,559036
156350;3;296;LAS CONDES;355277,0143;6302261,43;01-08-2013;jueves;1;1;1;1;2;0;3;;0;377352;1;140975;49,975941
156361;3;294;LAS CONDES;357605;6300762;08-09-2012;sábado;2;1;2;1;0;0;1;;0;361429;1;393968;45,961308
156371;3;307;LAS CONDES;352656,5232;6302403,141;21-10-2013;lunes;1;1;5;4;2;0;4;;0;400000;0;1093153;357,215179
156381;3;307;LAS CONDES;352574,8861;6302394,495;21-10-2013;lunes;1;1;4;3;2;1;4;;0;400000;0;785411;280,104034
156391;3;307;LAS CONDES;352685,5158;6302441,431;21-10-2013;lunes;1;1;5;2;2;0;4;;0;380000;0;760615;357,215179
156401;3;307;LAS CONDES;352577,0436;6302393,308;21-10-2013;lunes;1;1;5;2;1;1;4;;0;350000;0;1258725;357,215179
156411;3;307;LAS CONDES;352532,5806;6302417,696;21-10-2013;lunes;1;1;1;0;0;0;4;;0;280000;0;300000;143,327271
156421;3;309;LAS CONDES;356999,5803;6302293,552;03-12-2012;lunes;1;1;4;2;1;0;2;450000;0;350000;0;1939688;194,902374
156431;3;304;LAS CONDES;353443,259;6300309,077;31-05-2013;viernes;1;1;2;2;0;0;3;;0;310000;0;1873659;93,686577
156442;3;290;LAS CONDES;353433,7472;6300300,927;27-02-2013;miércoles;1;2;2;0;2;0;3;;0;350000;0;3654257;231,932526
156451;3;300;LAS CONDES;354658,8539;6303712,22;10-10-2013;jueves;1;1;1;2;1;0;2;741069;1;590000;0;8274135;85,510330
156461;3;304;LAS CONDES;353693,0572;6300981,182;02-04-2013;martes;1;1;3;0;1;0;3;;0;400000;0;1929424;144,286453
156481;3;297;LAS CONDES;356000,4904;6302918,332;10-11-2012;sábado;2;1;2;1;1;0;2;365248;1;436902;1;700089;43,135059
156491;3;288;LAS CONDES;351952,8086;6301026,345;27-02-2013;miércoles;1;2;4;3;0;0;1;;0;1028180;1;5483021;237,824509
156503;3;309;LAS CONDES;357160,9849;6301755,992;21-11-2012;miércoles;1;1;3;0;0;0;1;;0;180000;0;393489;178,424805
156511;3;312;LAS CONDES;355231,2051;6303200,471;31-10-2012;miércoles;1;1;2;2;0;0;1;;0;480349;1;922227;94,306564
156521;3;289;LAS CONDES;352307,2092;6300856,672;13-10-2013;domingo;2;1;1;1;1;0;1;;0;645580;1;4301721;39,059719
156531;3;320;LAS CONDES;354061,2266;6302750,59;27-02-2013;miércoles;1;2;5;1;3;0;1;;0;600000;0;1376347;127,494392
156541;3;302;LAS CONDES;359543,0435;6304359,713;13-09-2012;jueves;1;1;4;3;0;0;1;;0;605616;1;2145120;227,181961
156550;3;302;LAS CONDES;359543,0435;6304359,713;13-09-2012;jueves;1;1;5;3;0;0;1;;0;708854;1;1479421;289,723877
156561;3;315;LAS CONDES;356931,0072;6304304,177;03-12-2012;lunes;1;1;1;0;0;0;1;;0;300000;0;498656;71,500641
156571;3;307;LAS CONDES;353186,2428;6302051,345;04-10-2013;viernes;1;1;1;1;1;0;3;;0;400000;0;803110;52,832478
156581;3;307;LAS CONDES;353186,2428;6302051,345;04-10-2013;viernes;1;1;1;0;0;0;3;;0;398327;1;1805634;143,327271
156591;3;295;LAS CONDES;356439,4015;6302179,811;10-11-2012;sábado;2;1;5;1;2;0;1;;0;451278;1;1533464;83,594833
156602;3;287;LAS CONDES;351370,8935;6301539,536;09-10-2013;miércoles;1;1;3;1;0;0;1;;0;500000;0;974655;80,580505
156611;3;302;LAS CONDES;359544,1197;6304021,289;13-09-2012;jueves;1;1;3;2;0;0;1;;0;471543;1;1478449;193,340210
156621;3;293;LAS CONDES;354906,117;6300742,566;05-12-2012;miércoles;1;1;2;1;1;0;3;;0;495736;1;1951909;79,252441
156633;3;287;LAS CONDES;351263,3596;6301386,383;07-10-2013;lunes;1;1;4;0;3;0;3;;0;450000;0;965781;256,867767
156643;3;287;LAS CONDES;351271,9843;6301439,526;07-10-2013;lunes;1;1;3;0;1;0;3;;0;349642;1;806228;218,603958
156651;3;292;LAS CONDES;353920,4818;6301266,6;31-01-2013;jueves;1;2;2;1;0;0;1;;0;392855;1;800978;63,796185
156661;3;292;LAS CONDES;354148,4755;6301296,409;04-02-2013;lunes;1;2;1;1;0;0;3;;0;300000;0;630283;51,053398
156671;3;319;LAS CONDES;355747,1661;6302963,213;31-10-2012;miércoles;1;1;5;4;2;0;2;600000;0;689135;1;1934078;277,620544
156690;3;305;LAS CONDES;354527,6865;6300146,65;05-02-2013;martes;1;2;4;2;0;0;1;;0;500000;0;3695796;146,060638
156700;3;305;LAS CONDES;354184,3871;6300020,365;05-02-2013;martes;1;2;4;1;4;0;1;;0;350000;0;1935266;57,915535
156711;3;302;LAS CONDES;359187,0762;6303433,704;18-03-2013;lunes;1;1;4;2;0;0;2;1056445;1;850000;0;2456785;227,181961
156721;3;496;PROVIDENCIA;352081,5926;6300193,933;10-05-2013;viernes;1;1;4;2;4;0;2;644720;1;537260;1;2975234;454,889740
156731;3;496;PROVIDENCIA;352081,5926;6300193,933;13-05-2013;lunes;1;1;3;1;2;1;3;;0;409884;1;3474415;79,198593
156741;3;303;LAS CONDES;356184,7107;6300504,859;26-10-2012;viernes;1;1;2;1;0;0;1;;0;350000;0;583398;49,062778
156751;3;303;LAS CONDES;356083,2729;6300455,541;26-10-2012;viernes;1;1;3;1;0;0;1;;0;496356;1;1468673;70,244240
156761;3;303;LAS CONDES;356175,5078;6300503,453;26-10-2012;viernes;1;1;3;2;1;0;1;;0;798123;1;2461605;177,153107
156770;3;319;LAS CONDES;354914,6121;6302498,376;29-09-2013;domingo;2;1;4;0;1;0;1;;0;400000;0;495601;234,169800
156781;3;319;LAS CONDES;354976,6965;6302516,163;29-09-2013;domingo;2;1;2;0;0;0;3;;0;270000;0;1113140;139,194016
