Hogar;Vehiculo;TipoVeh;MarcaVeh;ModeloVeh;AnoVeh;EdadVehiculo;CilindradaVeh;Combustible;SelloVerde;Propiedad
182721;18272101;1;54;3;2011;1;1600;1;2;1
182771;18277101;1;86;YARIS;2008;2;99998;1;2;1
182791;18279101;1;45;00;2001;4;99998;1;2;1
182811;18281101;1;84;SWIT;9998;9;99998;1;1;1
182840;18284001;2;123;MOTOCICLETA;2008;2;125;1;2;1
182851;18285101;1;65;405;2000;4;1600;1;2;1
182883;18288301;1;65;NO SABE;2005;3;1600;1;2;1
182891;18289101;1;61;V16;2009;2;99998;1;2;1
182901;18290101;1;86;TERCEL;2010;1;1600;1;2;1
182911;18291101;1;17;MAX;2010;1;1400;1;2;1
182933;18293301;3;17;LUV;1998;4;2400;1;2;1
182951;18295101;1;36;CIVIC;2009;2;1600;1;2;1
182982;18298201;1;72;NEVADA;1993;5;1400;1;2;1
182982;18298202;1;84;SWIFT;1993;5;1400;1;2;1
183000;18300001;1;64;CORSA;1997;4;1400;1;2;1
183031;18303101;3;0;98;2000;4;99998;1;2;1
183041;18304101;1;22;NUBERI;1994;5;99998;1;2;1
183053;18305301;1;37;ACCENT;1997;4;1400;1;2;1
183063;18306301;1;86;YARIS;2008;2;1500;1;2;1
183071;18307101;1;37;GETZ;2000;4;1600;1;2;1
183071;18307102;1;37;GETZ;2000;4;1600;1;2;1
183091;18309101;1;17;AVEO;2010;1;99998;1;2;1
183101;18310102;1;45;98;2011;1;99998;1;2;1
183101;18310101;1;17;98;2012;1;99999;1;2;1
183113;18311301;1;19;C4;2007;2;1600;1;2;1
183141;18314101;1;45;RIO;2012;1;99998;1;2;1
183151;18315101;1;65;406;2000;4;99998;1;2;1
183240;18324001;1;84;ALTO;2006;3;99999;1;2;1
183271;18327101;1;23;GRAN MODEL;1999;4;99998;1;2;1
183280;18328001;1;37;I10;2012;1;1700;1;2;1
183310;18331002;1;61;TIIDA;2010;1;1600;1;2;1
183310;18331001;1;84;SX4;2008;2;1600;1;2;1
183322;18332201;3;61;D21;2000;4;2400;1;2;1
183331;18333101;1;37;ACCENT;2008;2;1600;1;2;1
183351;18335101;1;65;505;9998;9;99998;1;1;1
183381;18338101;1;17;SAIL;2012;1;99998;1;2;1
183392;18339201;1;17;SOULD;2010;1;1600;1;2;1
183401;18340101;1;86;YARIS;2004;3;1600;1;2;1
183422;18342201;1;61;SUNNY STATION;1990;5;1500;1;1;1
183431;18343101;1;0;98;2000;4;99998;1;2;1
183443;18344301;1;36;CIVIC;2004;3;1600;1;2;1
183451;18345101;1;54;;9998;9;99998;1;1;1
183523;18352301;1;17;VIVANT;2009;2;1600;1;2;1
183523;18352302;1;33;FLORID;2010;1;1600;1;2;1
183531;18353101;1;45;MORNING;2012;1;1100;1;2;1
183593;18359301;1;61;TIDA;2011;1;1600;1;2;1
183611;18361101;1;37;SANTANA;1998;4;2000;1;2;1
183611;18361102;1;86;CORSA;1999;4;1600;2;2;1
183641;18364101;1;0;98;2009;2;99998;1;2;1
183651;18365101;1;0;98;2007;2;99998;1;2;1
183661;18366101;1;0;98;9998;9;99998;1;1;1
183673;18367301;1;37;ACCENT;2002;3;1400;1;2;1
183721;18372101;1;84;LIANA;2002;3;1600;1;2;1
183731;18373101;1;45;RIO;2011;1;1600;2;2;1
183751;18375101;1;84;;9998;9;99998;1;2;1
183763;18376301;1;29;SIENA;2009;2;1300;1;2;1
183782;18378201;1;86;TERCEL;2000;4;1600;1;2;1
183791;18379101;1;17;LUV;2000;4;2000;1;2;1
183801;18380101;1;0;;1989;5;1800;1;2;1
183801;18380102;1;65;;1989;5;1800;1;2;1
183831;18383102;1;0;98;9998;9;99998;1;1;1
183831;18383101;1;0;98;9998;9;99998;1;1;1
183840;18384001;1;29;PALIO;2002;3;1300;1;2;1
183852;18385201;1;17;AVEO;2004;3;1400;1;2;1
183862;18386201;1;61;STANZA;1992;5;1400;1;1;1
183881;18388101;1;37;ACCENT;9998;9;99998;1;1;1
183900;18390001;3;0;DOGGE;2000;4;99998;1;2;1
183931;18393101;1;54;3;2009;2;1600;1;2;1
183931;18393102;1;45;POP;2005;3;1300;1;2;1
183941;18394101;1;17;SPARCK;2010;1;1600;1;2;1
184001;18400101;1;84;ALTO;9998;9;800;1;1;1
184020;18402001;1;29;PALIO;2005;3;1300;1;2;1
184061;18406101;1;45;MORNING;2006;3;99998;1;2;1
184081;18408101;1;45;MORNING;2012;1;1000;1;2;1
184170;18417001;2;123;RX;2011;1;150;1;2;1
184181;18418101;1;84;GRAND NOMADE;2010;1;2000;1;2;1
184191;18419101;1;61;TRAIL;2012;1;2000;2;2;1
184211;18421101;1;17;OPTRA;2011;1;1300;1;2;1
184250;18425001;1;0;;2004;3;99999;1;2;1
184281;18428101;1;61;STATION;1989;5;1600;1;2;1
184292;18429201;1;61;V16;2008;2;1600;1;2;1
184391;18439101;1;0;3;2010;1;1600;1;2;1
184441;18444101;1;17;SPARK;2010;1;1600;1;2;1
184481;18448101;1;22;RACER;2001;4;1600;1;2;1
184530;18453001;1;17;CORZA;2010;1;99998;1;2;1
184561;18456101;1;17;ESPART;2010;1;1500;2;2;1
184580;18458001;1;37;ACCENT;2008;2;1400;1;2;1
184591;18459101;1;0;98;9998;9;99998;1;1;1
184641;18464101;1;84;ALTO;2010;1;800;2;2;1
184651;18465101;1;65;206;2010;1;1600;2;2;2
184651;18465102;1;54;3;2011;1;2000;2;2;1
184671;18467101;1;45;MORNIN;2010;1;1600;2;2;1
184681;18468101;1;65;308;2012;1;2000;2;2;1
184691;18469101;1;17;AVEO;2009;2;1600;2;2;1
184701;18470101;1;54;323;2008;2;1600;2;2;1
184711;18471101;1;17;CORSA;2010;1;99998;1;2;1
184761;18476101;1;17;CORSA;2008;2;1600;1;2;1
184771;18477101;1;45;VELLA;9998;9;99998;1;1;1
184781;18478101;1;29;98;1980;5;99998;1;2;1
184801;18480101;1;84;98;2006;3;99998;1;2;1
184821;18482101;1;61;TWIN CAM;1996;5;99998;1;2;1
184843;18484301;1;17;SAIL;2011;1;1600;1;2;1
184861;18486101;1;17;CORZA;2004;3;99998;1;2;1
184901;18490101;1;84;CELERIO;2011;1;1600;2;2;2
184910;18491001;1;17;CORSA;2005;3;1300;1;2;1
184931;18493101;1;65;98;1990;5;99998;1;2;1
184941;18494101;1;17;CORZA;2005;3;99998;1;2;1
184951;18495102;1;30;FIESTA;9999;9;99999;1;1;1
184951;18495101;1;45;CERATTO;9998;9;99998;1;1;1
184951;18495103;1;45;AVELLA;9998;9;99998;1;1;1
184982;18498201;1;72;MEGANE;2000;4;1400;1;2;1
185011;18501101;1;86;RAV 4;2008;2;99999;1;2;1
185030;18503001;1;29;PALIO;2000;4;1600;1;2;1
185041;18504101;3;84;GRAND NOMADE;2001;4;2000;1;2;1
185051;18505101;3;17;LUV;2003;3;2300;1;2;1
185081;18508101;1;17;MONZA;1995;5;1600;1;2;1
185111;18511101;1;45;RIO;2010;1;99998;1;2;1
185171;18517101;3;52;PICK UP;2013;9;2600;2;2;1
185221;18522102;1;54;323;9998;9;99998;1;1;1
185221;18522101;1;84;MARUTI;9998;9;99998;1;1;1
185261;18526101;2;157;98;2012;1;99998;1;2;1
185280;18528001;1;86;YARIS;9999;9;99999;1;1;1
185330;18533001;1;61;TIDA;2012;1;1200;1;2;1
185341;18534101;8;61;16;2009;2;99998;1;2;1
185403;18540301;1;22;HEAVEN;1996;5;1500;1;2;1
185413;18541301;1;37;ACCEN;1998;4;1600;1;2;1
185453;18545301;1;13;F0;2012;1;1100;1;2;1
185471;18547101;1;17;OPTRA;2008;2;99998;1;2;1
185481;18548101;1;17;ASTRA;2004;3;2000;1;2;1
185491;18549101;3;45;SPORTAGE;2008;2;2000;1;2;1
185491;18549102;1;64;CORSA;1998;4;1400;1;2;1
185511;18551101;1;17;CORSA;9998;9;99998;1;1;1
185571;18557101;1;86;TERCEL;2007;2;1600;1;2;1
185580;18558001;1;17;AVEO;2011;1;1600;2;2;1
185612;18561201;1;17;CORSA;2004;3;1600;1;2;1
185640;18564001;1;65;206;2007;2;1600;2;2;1
185651;18565101;1;0;98;9998;9;99998;1;1;1
185663;18566301;1;37;H 1;2012;1;1300;1;2;1
185682;18568201;1;61;V16;1999;4;1600;1;2;1
185700;18570001;1;17;CORSA;2010;1;1600;1;2;1
185721;18572101;1;17;AVEO;2011;1;99998;1;2;1
185742;18574201;1;0;98;2013;9;99998;1;2;1
185810;18581001;1;61;TERRANO;9998;9;99998;1;1;1
185821;18582101;1;54;3;9999;9;99998;1;1;1
185861;18586101;1;17;MONZA;1997;4;99998;1;2;1
185901;18590103;3;65;PARNER;9999;9;99999;2;1;4
185901;18590102;5;37;H-1;9999;9;99999;2;1;4
185901;18590101;1;61;V-16;1997;4;99998;1;2;1
185931;18593101;1;17;CAVALIER;1997;4;99998;1;2;1
185970;18597001;1;0;98;1996;5;99998;1;2;1
185981;18598101;1;0;98;1998;4;99998;1;2;1
186020;18602001;1;72;CM3;2012;1;1600;1;2;1
186071;18607101;3;86;PARNER;9998;9;99998;2;1;1
186081;18608101;1;84;ALTO;2008;2;1300;1;2;1
186103;18610301;1;37;ACCENT;2010;1;1400;1;2;1
186131;18613101;1;0;98;9998;9;99998;1;1;1
186141;18614101;1;54;3;2010;1;1600;1;2;1
186151;18615101;1;37;ACCENT;1997;4;99998;1;2;1
186221;18622101;1;61;TERRANO;2009;2;2400;1;2;1
186280;18628001;1;17;AVEO;2009;2;1400;1;2;1
186290;18629001;1;17;CORSA;2005;3;1600;1;2;1
186323;18632301;1;84;ALTO;2009;2;1100;1;2;1
186333;18633301;1;29;BRAVA;2012;1;1200;1;2;1
186341;18634101;1;30;;2012;1;99998;1;2;1
186361;18636102;1;29;PALEO;2004;3;99998;1;2;1
186361;18636101;1;17;AVEO;2011;1;99998;1;2;1
186423;18642302;1;84;SUIT;2009;2;1300;1;2;1
186423;18642301;3;52;ESCORPIO;2011;1;2200;2;2;1
186431;18643101;1;17;CORSA;1999;4;1600;1;2;1
186490;18649001;1;65;98;2012;1;99998;1;2;1
186490;18649002;1;65;98;2012;1;99998;1;2;1
186521;18652101;3;17;APACHE;2000;4;99999;1;2;1
186551;18655101;1;17;CORSA;2000;4;99999;1;2;1
186561;18656101;1;84;SWIF;9998;9;99999;1;1;1
186571;18657101;1;84;IGUIS;2010;1;1600;2;2;1
186613;18661301;1;0;;9999;9;99999;1;1;1
186621;18662101;1;998;NO RESPONDE;9998;9;99998;1;1;1
186671;18667101;1;17;CORSA;2001;4;1300;2;2;1
186681;18668101;1;17;SPART;2010;1;1300;2;2;1
186690;18669001;1;17;OPTRA LS;2009;2;1600;1;2;1
186723;18672301;1;17;MONZA;1998;4;1600;1;2;1
186730;18673001;3;29;FIORINO;2004;3;1300;1;2;1
186762;18676201;1;45;MORNING;2010;1;1300;1;2;1
186841;18684101;5;83;FURGON;9999;9;99999;2;2;1
186851;18685101;1;37;ACCENT;2010;1;99999;1;2;1
186872;18687201;1;45;SPORTAGE;2006;3;2000;1;2;1
186880;18688001;1;22;LANOS;1998;4;1600;1;2;1
186892;18689201;1;45;SOUL;2009;2;1600;1;2;1
186921;18692101;3;65;PARNER;9998;9;99998;2;1;1
186951;18695101;1;86;COROLLA;2009;2;1800;1;2;1
186963;18696301;3;45;SONATA;2009;2;2000;1;2;1
186971;18697101;1;65;206;2006;3;1600;1;2;1
186981;18698101;1;64;CORSA;9998;9;1400;1;1;1
186991;18699101;1;17;AVEO;2009;2;1600;1;2;1
187020;18702001;1;86;TERCEL;2002;3;1600;2;2;1
187051;18705101;1;86;TERCEL;2009;2;1600;1;2;1
187061;18706101;1;17;MONZA;1997;4;1600;1;2;1
187091;18709101;1;17;OPTRA;2009;2;99998;1;2;1
187100;18710001;6;86;3/4;1998;4;99998;2;2;1
187111;18711101;3;17;DAKOTA SPOTR;2006;3;99999;1;2;1
187141;18714101;3;86;HILUX;9999;9;99999;2;1;1
187191;18719101;3;17;DMAX;2005;3;99998;2;2;1
187211;18721101;1;45;POP;1993;5;99998;1;2;1
187251;18725101;1;61;V16;1998;4;99998;1;2;1
187313;18731301;3;17;LUV;9999;9;99999;1;1;1
187322;18732201;1;65;NO SABE;9999;9;99999;1;1;1
187351;18735101;1;37;ACCENT;1998;4;1600;1;2;1
187351;18735102;1;29;147;1981;5;1300;1;2;1
187430;18743001;3;17;LUV;2008;2;2300;1;2;1
187440;18744001;5;84;CARRY;2002;3;1300;1;2;1
187451;18745101;1;17;CORSA;2002;3;1800;1;2;1
187463;18746301;3;17;S10;1997;4;2000;1;2;1
187491;18749101;8;61;V 16;2009;2;99998;1;2;1
187511;18751101;1;37;H 100;2010;1;99999;1;2;1
187571;18757102;6;45;NO SABE;9999;9;99999;2;1;1
187571;18757101;1;45;RIO 2012;2012;1;99999;1;2;1
187600;18760001;1;61;V16;2008;2;1600;1;2;1
187600;18760002;1;84;CELERIO;2011;1;1100;1;2;1
187620;18762001;3;17;S10 APACHE;2008;2;99998;2;2;1
187651;18765101;1;17;CORSA;2008;2;99999;1;2;1
187661;18766102;1;17;N300;2012;1;1200;1;2;1
187661;18766101;1;17;OCTRU;2011;1;1600;1;2;1
187670;18767001;1;72;MEGANE;2007;2;1600;1;2;1
187731;18773101;1;83;LEGACY;2000;4;99998;1;2;1
187782;18778201;1;54;;1995;5;99999;1;2;1
187810;18781002;3;17;SPARK;2009;2;1600;1;2;1
187810;18781001;1;17;COVALLER;2001;4;1600;1;2;1
187841;18784101;1;0;98;9998;9;99998;1;1;1
187850;18785001;1;61;V16;9999;9;99999;2;2;1
187880;18788001;1;17;SPART;2008;2;1000;1;2;1
187901;18790101;1;19;98;2011;1;99998;1;2;1
187931;18793102;1;65;207;2012;1;1600;1;2;1
187931;18793101;1;17;CORSA;2009;2;1600;1;2;1
187941;18794101;1;86;COROLLA;2009;2;2000;1;2;1
188021;18802101;1;0;AX330;1997;4;99998;1;2;1
188030;18803001;4;84;CARRY;2005;3;1300;1;2;1
188040;18804001;1;84;AERO;1998;4;1600;1;2;1
188061;18806101;3;30;EXPLORER;9999;9;99999;1;1;1
188101;18810101;1;84;98;1992;5;99998;1;2;1
188130;18813001;1;17;SPARK;2006;3;1300;1;2;1
188141;18814101;1;27;SUSUKI;2009;2;1600;1;2;1
188201;18820101;1;84;BALENO;1998;4;1600;1;2;1
188261;18826101;1;86;NO SABE;9999;9;99999;1;1;1
188291;18829101;3;0;CAMIONAETA;9999;9;99999;1;1;1
188361;18836101;1;23;CHARADE;1985;5;1000;1;2;1
188391;18839101;1;84;MARUTI;1996;5;800;1;2;1
188401;18840101;1;17;CORSA;9999;9;99999;1;1;1
188421;18842101;1;17;CHEVETTE;1990;5;99999;1;2;1
188431;18843101;1;61;SUNNY;1986;5;18000;1;2;1
188461;18846101;1;29;FIORINO;1993;5;99998;1;2;1
188532;18853201;1;86;COROLLA;2000;4;1600;1;2;1
188561;18856101;3;17;LUV;1990;5;2000;1;1;1
188571;18857101;1;30;98;1990;5;99998;1;2;1
188581;18858101;8;61;TIDER;2011;1;99998;1;2;1
188681;18868101;1;0;ASTRA;1997;4;99999;1;2;1
188721;18872101;1;65;307;2007;2;1600;1;2;1
188811;18881101;1;22;LLANOS;1998;4;115;1;2;1
188850;18885001;3;17;LUV;1996;5;2300;1;2;1
188871;18887101;1;55;98;1982;5;99998;1;2;1
188901;18890101;1;37;ACCENT;2000;4;1600;1;2;1
188911;18891101;1;86;EKO;2003;3;1600;1;2;1
188931;18893101;1;65;203;9998;9;99998;1;1;1
188951;18895101;3;61;NO SABE;9999;9;99999;1;1;1
188971;18897101;1;29;SIENA;2004;3;1300;1;2;1
188981;18898101;3;17;98;2000;4;99998;1;2;1
188990;18899001;1;84;98;2011;1;99998;1;2;1
189021;18902101;5;17;VIVAN;2007;2;99999;1;2;1
189031;18903101;1;22;RACER;9999;9;99999;1;1;1
189031;18903102;6;45;NO SABE;9999;9;99999;1;1;1
189041;18904101;1;17;CORSA;2008;2;99998;1;2;1
189041;18904102;1;0;98;2003;3;99998;1;2;1
189051;18905101;1;65;206;2008;2;1400;2;2;1
189061;18906101;3;29;FIORINO;1992;5;99999;1;1;1
189101;18910101;1;29;PALIO;2000;4;13000;1;2;1
189110;18911001;1;16;TIGGO;2008;2;99999;1;2;4
189122;18912201;1;17;SPARK;2010;1;1000;1;2;1
189122;18912202;2;123;STRONG;2011;1;125;1;2;1
189131;18913101;1;37;ACCENT;1997;4;1600;1;2;1
189171;18917101;1;37;98;2000;4;99998;1;2;1
189181;18918101;3;17;S10;2002;3;2300;1;2;1
189191;18919101;5;45;BESTA;2000;4;2000;2;2;1
189231;18923101;3;37;98;2005;3;99998;1;2;1
189241;18924101;1;17;98;2008;2;99998;1;2;1
189250;18925001;5;87;COMB1;1985;5;1300;1;1;1
189250;18925002;5;37;H1;2012;1;1600;1;2;1
189311;18931101;1;64;ASTRA;1995;5;99998;1;2;1
189323;18932301;1;50;;9999;9;99999;1;1;1
189331;18933101;1;61;SUNNY;9999;9;99999;1;1;1
189361;18936101;8;0;;2006;3;99999;1;2;2
189391;18939101;1;0;98;1990;5;99998;1;2;1
189410;18941001;1;29;PALLIO;2008;2;99999;1;2;1
189451;18945101;1;61;SUNNY;1990;5;1500;1;2;1
189461;18946101;3;65;PARTNER;2006;3;1900;2;2;1
189461;18946102;1;19;AX;1989;5;1100;1;2;1
189471;18947102;1;87;ESCARABAJO;1995;5;1600;1;2;1
189471;18947101;1;83;OUTBACK;2008;2;2500;1;2;1
189481;18948102;1;55;SIN INFORMACION;2011;1;99999;2;2;1
189481;18948101;1;86;TERCEL;1997;4;99999;1;2;1
189481;18948103;1;55;B200;2008;2;99999;2;2;1
189493;18949301;1;61;VISAN;2001;4;1600;1;2;1
189511;18951101;1;22;LANOS;2000;4;1500;1;2;1
189520;18952001;1;37;GETZ;2009;2;19999;1;2;1
189553;18955301;1;17;SPARK GT;2011;1;1300;1;2;1
189553;18955302;1;54;3;2007;2;1600;1;2;1
189563;18956301;1;17;TRUPPER;1991;5;2300;1;2;1
189573;18957303;1;0;SIN INFORMACION;9999;9;99999;1;1;1
189573;18957301;1;0;SIN INFORMACION;9999;9;99999;1;1;1
189573;18957302;1;0;SIN INFORMACION;9999;9;99999;1;1;1
189613;18961301;1;61;CIDEF;9999;9;99999;1;2;1
189622;18962201;1;17;CORSA PLUS;2008;2;1600;1;2;1
189631;18963102;8;61;V16;2006;3;1600;1;2;1
189631;18963103;1;65;306;2000;4;1600;1;2;2
189631;18963101;5;65;PARTNER;2005;3;1900;2;2;1
189641;18964101;1;86;NEW YARIS;2009;2;1560;1;2;1
189641;18964102;3;61;XTRAIL;2011;1;2000;1;2;1
189651;18965101;1;0;SIN INFORMACION;9999;9;99999;1;1;1
189702;18970201;3;61;D21;2005;3;2400;1;2;1
189702;18970202;1;22;LANOS;2001;4;1600;1;2;1
189711;18971101;1;86;YARIS;2010;1;1800;1;2;1
189733;18973301;1;19;SZARA;2001;4;1600;1;2;1
189741;18974101;1;17;CORSA;2005;3;1600;1;2;1
189752;18975201;1;22;ACCENT;1998;4;1500;1;2;1
189763;18976301;1;0;PALIO;2004;3;1300;1;2;1
189781;18978101;3;61;TERRANO;2010;1;2200;2;2;1
189791;18979101;2;132;SUPERLIGHT 200;2012;1;200;1;2;1
189801;18980101;1;87;GOL;2009;2;1600;1;2;1
189821;18982101;1;36;CIVIC;2000;4;1600;1;2;1
189831;18983103;1;83;FORESTE;2007;2;2000;1;2;1
189831;18983102;1;76;SXL;2007;2;5000;1;2;1
189831;18983101;1;83;2007;9999;9;2000;1;1;1
189851;18985101;1;84;MARUTI;2007;2;850;1;2;1
189851;18985102;1;17;CORSA;2010;1;1600;1;2;1
189880;18988001;1;17;AVEO;2012;1;1600;1;2;1
189880;18988002;1;86;YARIS;2010;1;1300;1;2;2
189891;18989101;1;30;FOCUS;2005;3;1600;1;2;1
189891;18989102;1;84;NOMADE;2008;2;2000;2;2;1
189901;18990101;1;84;SX4;2010;1;1600;1;2;1
189911;18991101;1;17;XX;2011;1;99999;1;2;1
189931;18993101;1;17;CORSA;2009;2;1600;1;2;1
189943;18994301;1;17;SPARK;2006;3;1000;1;2;1
189961;18996101;1;17;OPTRA GL;2011;1;2000;1;2;1
189993;18999301;1;22;RACER;1999;4;1600;1;2;1
189993;18999302;1;17;ASTRA;2004;3;2000;1;2;1
190001;19000102;3;84;JINNY;2002;3;1300;1;2;1
190001;19000101;1;84;BALENO;2004;3;1600;1;2;1
190010;19001001;1;19;C3;2006;3;1600;1;2;1
190033;19003301;1;17;CORSA;9999;9;99999;1;1;1
190043;19004302;1;17;SPARK;2008;2;1000;1;2;1
190043;19004301;3;84;GRAN NOMADE;2000;4;2000;1;2;1
190060;19006001;1;65;405;1998;4;1900;1;2;1
190093;19009301;3;61;CIDEF;2002;3;99999;1;2;2
190121;19012101;3;61;TERRANO;2008;2;2500;2;2;1
190131;19013101;1;45;MORNING;2010;1;99999;1;2;1
190141;19014101;1;87;PASAT;2004;3;1800;1;2;1
190141;19014102;3;65;505;1988;5;2000;1;2;1
190151;19015101;4;45;BESTA;2005;3;2500;2;2;1
190161;19016101;1;86;YARIS;2008;2;1300;1;2;1
190180;19018001;3;87;KOMBI;9999;9;99999;1;2;1
190190;19019001;1;45;RIO 5;2011;1;1400;1;2;1
190202;19020201;1;84;SWIFT;2010;1;1300;1;2;1
190221;19022101;3;0;CARAVAN;1996;5;99999;1;2;1
190231;19023101;3;82;NO DA INFORMACION;2012;1;99999;2;2;1
190231;19023102;1;37;NO DA INFORMACION;2010;1;99999;1;2;1
190231;19023103;1;29;NO DA INFORMACION;2008;2;99999;1;2;1
190241;19024101;1;86;TERCEL;1999;4;1500;1;2;1
190251;19025101;1;37;ELANTRA;2010;1;1600;1;2;1
190251;19025102;1;65;406;2001;4;1800;1;2;1
190251;19025103;1;37;SONATA;1993;5;2000;1;2;1
190261;19026101;1;54;626;2000;4;2000;1;2;1
190281;19028101;1;86;COROLLA;2012;1;1600;1;2;1
190301;19030101;1;11;318;2007;2;2000;1;2;1
190301;19030102;2;123;STEED;1995;5;400;1;2;1
190310;19031001;1;17;CORSA;2003;3;1600;1;2;1
190331;19033101;3;86;HILUX;2005;3;2200;1;2;1
190341;19034101;1;65;206;1999;4;1400;1;2;1
190341;19034102;1;17;SPARK;2012;1;1200;1;2;1
190353;19035302;1;59;NO RESPONDE;2010;1;99998;1;2;1
190353;19035301;1;65;NO RESPONDE;2005;3;99998;2;2;1
190363;19036302;1;17;CORSA;2005;3;1400;1;2;1
190363;19036301;1;76;SM3;2011;1;1600;1;2;1
190371;19037101;1;17;CORSA;1998;4;1600;1;2;1
190401;19040101;1;72;CLIO;1998;4;1600;1;2;1
190413;19041301;1;84;SUIF;2008;2;1500;1;2;1
190422;19042201;1;76;SM6;2012;1;99999;1;2;1
190431;19043101;3;33;WINGLE;2009;2;2800;2;2;1
190441;19044101;1;45;KARENS;2009;2;2000;1;2;1
190471;19047102;1;37;ELANTRA;2011;1;99999;1;2;1
190471;19047101;1;37;SIN INFORMACION;2012;1;99999;1;2;1
190481;19048101;1;19;C4;2012;1;1600;2;2;1
190491;19049101;1;65;206;2005;3;1600;1;2;1
190491;19049102;1;37;ELANTRA;2011;1;1600;1;2;1
190521;19052101;3;84;GRAND VITARA;2008;2;1600;1;2;1
190531;19053101;3;45;SORENTO;2008;2;2800;2;2;1
190560;19056001;1;19;C3;2005;3;1400;1;2;1
190603;19060302;3;84;GRAN NOMADE;2007;2;2000;1;2;1
190603;19060301;3;86;RUNNER;2002;3;3400;1;2;1
190611;19061101;1;87;GOLF;1998;4;1800;1;2;1
190631;19063101;1;16;FACE;2011;1;1300;1;2;1
190641;19064101;1;84;SIFT;2010;1;1500;1;2;1
190641;19064102;3;30;SIN INFORMACION;2011;1;99999;1;2;1
190651;19065101;1;16;KAP;2012;1;1000;1;2;1
190661;19066101;3;86;YARIS;2012;1;1600;1;2;1
190681;19068102;3;17;LUV;2005;3;2200;1;2;1
190681;19068101;1;84;SHIFT;2012;1;1500;1;2;1
190692;19069202;3;17;ZAFIRA;2005;3;2000;1;2;1
190692;19069201;1;86;YARIS;2007;2;1400;1;2;1
190700;19070001;1;84;CELERIO;2012;1;1000;1;2;1
190711;19071101;3;30;RANGER;2007;2;4400;2;2;1
190711;19071102;3;42;KORANDO;2002;3;4400;2;2;1
190721;19072101;1;86;YARIS;2002;3;1600;1;2;1
190731;19073101;1;72;CLIO;2006;3;1800;1;2;1
190741;19074101;3;0;FEROZA;2001;4;2000;1;2;1
190771;19077101;2;153;GTS;2009;2;250;1;2;1
190781;19078101;1;17;CORSA;2003;3;1400;1;2;1
190791;19079101;1;17;ZAFIRA;2001;4;2000;1;2;1
190800;19080001;1;55;190;1988;5;2000;1;1;1
190811;19081101;2;171;98;2012;1;99998;1;2;1
190821;19082101;1;86;YARIS;2008;2;99999;1;2;1
190841;19084102;1;29;DOBLO;9999;9;99998;1;1;1
190841;19084101;1;45;KAREN;9999;9;99999;1;1;1
190851;19085101;1;45;POP;2010;1;99999;1;2;1
190882;19088201;1;59;LANCER;2010;1;2000;1;2;1
190891;19089101;1;17;CORSA;2005;3;1500;1;2;1
190901;19090101;1;45;SPORTAGE;2005;3;2000;2;2;1
190912;19091201;1;37;ACCENT;2010;1;1500;1;2;1
190941;19094101;3;61;TERRANO;2010;1;99998;1;2;4
190941;19094102;1;17;OPTRA;2011;1;99998;1;2;1
190961;19096101;1;37;ACCENT;9999;9;99998;1;1;1
190973;19097301;1;0;SIN INFORMACION;2011;1;99999;1;2;1
190980;19098002;1;45;RIO;2011;1;1300;1;2;1
190980;19098001;1;45;CARNIVAL;2005;3;99999;1;2;1
191011;19101101;1;17;CORSA;2007;2;1600;1;2;1
191011;19101102;1;30;K;2004;3;1600;1;2;1
191021;19102101;1;87;GOL;2003;3;1600;1;2;1
191031;19103101;3;52;PICK UP;2010;1;2600;2;2;1
191031;19103102;2;132;SUPER LIGHT;2011;1;200;1;2;1
191042;19104201;1;11;328I;2011;1;3000;1;2;1
191062;19106201;1;37;SANTA FE;2011;1;2000;1;2;1
191072;19107201;1;18;300C;2009;2;3000;1;2;1
191080;19108001;1;84;ALTO;2010;1;1100;1;2;1
191101;19110101;1;19;MEGANE;2008;2;99999;1;2;1
191121;19112101;1;61;V16;9999;9;9999;1;2;1
191130;19113001;1;65;505;1997;4;2200;1;2;1
191151;19115102;1;45;MORNIG;2008;2;1200;1;2;1
191151;19115101;1;17;AVEO;2010;1;2000;1;2;1
191161;19116101;1;17;OPTRA;2012;1;1600;1;2;1
191173;19117301;3;26;RICH;2011;1;2400;1;2;1
191183;19118301;1;88;XC90;2012;1;2500;1;2;1
191183;19118303;1;58;COUNTRY MAN;2011;1;99999;1;2;1
191183;19118302;1;88;XC60;2011;1;2100;1;2;1
191232;19123202;1;86;YARIS;2004;3;99999;1;2;1
191232;19123201;1;72;MEGANE;2000;4;99999;1;2;1
191243;19124301;3;42;COMPASS;2007;2;2400;1;2;1
191251;19125101;1;86;COROLLA;2006;3;1600;1;2;1
191261;19126101;3;86;RAV4;2011;1;2400;1;2;1
191261;19126102;1;17;CORSA;2009;2;1600;1;2;1
191271;19127101;3;86;RAV4;2011;1;2400;1;2;1
191281;19128102;2;0;1200GS;2010;1;1200;1;2;1
191281;19128101;1;19;C3;2009;2;1300;1;2;1
191292;19129201;3;86;SIN INFORMACION;9999;9;99999;1;1;1
191293;19129301;1;72;127L;1988;5;1800;1;1;1
191301;19130101;3;61;XTRAIL;2004;3;2400;1;2;1
191301;19130102;1;7;5;2010;1;1600;1;2;1
191321;19132101;1;65;206;2011;1;1200;1;2;1
191331;19133101;1;84;ALTO;2008;2;99999;1;2;1
