Viaje;DistEuclidiana;DistManhattan;Imputada
2503210101;10983;12639;0
2503210201;2580;3623;0
2503210202;2580;3623;0
2503210301;3037;3948;0
2503210302;3037;3948;0
2503310101;4791;6620;0
2503310102;4791;6620;0
2503310201;10321;12904;0
2503310202;10321;12904;0
2503310301;5321;7443;0
2503310302;5321;7443;0
2503410101;282;358;0
2503410102;282;358;0
2503510101;3892;5502;0
2503510102;3892;5502;0
2503610101;5950;8315;0
2503610102;5950;8315;0
2503730101;8644;11162;0
2503730102;8644;11162;0
2503730201;314;-1;1
2503730202;113;-1;1
2503730203;3129;3509;0
2503730204;48;-1;1
2503730205;3137;3372;0
2503730206;178;-1;1
2503730301;683;-1;1
2503730302;328;-1;1
2503730401;194;-1;1
2503730402;291;-1;1
2503810101;517;-1;1
2503810102;212;-1;1
2503810201;536;-1;1
2503810202;640;-1;1
2503810203;226;-1;1
2503810204;494;-1;1
2503910101;5773;7640;0
2503910102;-1;-1;0
2503910201;5773;7640;0
2503910202;5731;5879;0
2503910301;5773;7640;0
2503910302;5730;5877;0
2503910401;5773;7640;0
2503910402;5731;5879;0
2503910501;3450;4582;0
2503910502;3759;4680;0
2504000101;4460;4997;0
2504000102;-1;-1;0
2504000103;-1;-1;0
2504000201;4327;4719;0
2504000202;4328;4720;0
2504000203;502;-1;1
2504000204;547;-1;1
2504000301;4327;4719;0
2504000302;4328;4720;0
2504110101;7892;11161;0
2504110102;7892;11161;0
2504110201;4922;5620;0
2504110202;4922;5620;0
2504110301;7765;10981;0
2504110302;7765;10981;0
2504210101;9439;11964;0
2504210102;9439;11964;0
2504210201;3776;3786;0
2504210202;3776;3786;0
2504210301;1360;1573;0
2504210302;1360;1573;0
2504210401;18649;19956;0
2504210402;18649;19956;0
2504310101;8338;11779;0
2504310102;8338;11779;0
2504310201;9449;12606;0
2504310202;9449;12606;0
2504310301;2656;3085;0
2504310302;2656;3085;0
2504410101;2656;3086;0
2504410102;2656;3085;0
2504410201;18745;22520;0
2504410202;18745;22519;0
2504410301;2117;2585;0
2504410302;2117;2584;0
2504410401;84;103;0
2504410402;83;102;0
2504410501;286;-1;1
2504410502;61;-1;1
2504610101;-1;-1;0
2504610102;-1;-1;0
2504610103;-1;-1;0
2504610104;-1;-1;0
2504610201;1199;1281;0
2504610202;1232;1312;0
2504700201;-1;-1;0
2504700202;-1;-1;0
2504700203;-1;-1;0
2504700301;-1;-1;0
2504810101;4400;5299;0
2504810102;4400;5299;0
2504810201;-1;-1;0
2504810202;-1;-1;0
2504910101;7573;10685;0
2504910102;7573;10685;0
2504910201;7979;10686;0
2504910202;7979;10686;0
2505020101;22143;22988;0
2505020102;22143;22988;0
2505020201;11829;11907;0
2505020202;11829;11907;0
2505020301;-1;-1;0
2505020302;-1;-1;0
2505110101;3683;3869;0
2505110102;3683;3869;0
2505110201;11959;14107;0
2505110202;11959;14107;0
2505200201;6023;8296;0
2505200301;-1;-1;0
2505200401;9129;11453;0
2505410101;10840;12628;0
2505410102;10840;12628;0
2505410201;8763;12344;0
2505410202;8763;12344;0
2505510201;4296;6040;0
2505510202;11625;15488;0
2505510203;11625;15488;0
2505510301;4296;6040;0
2505610101;19689;20369;0
2505610102;19726;20411;0
2505610201;15010;16808;0
2505610202;8106;11108;0
2505610203;9969;13975;0
2505610301;4466;5171;0
2505610302;4466;5171;0
2505700101;548;584;0
2505700102;548;584;0
2505810101;1641;2314;0
2505810102;1641;2314;0
2505910101;-1;-1;0
2505910102;-1;-1;0
2505910201;1783;1843;0
2505910202;1783;1843;0
2505910203;-1;0;0
2505910204;-1;0;0
2505910205;-1;-1;0
2505910206;-1;-1;0
2505910207;-1;0;0
2505910208;-1;0;0
2505910301;-1;-1;0
2505910302;-1;-1;0
2505910401;-1;-1;0
2505910402;-1;-1;0
2506010101;5479;7611;0
2506010102;5478;7610;0
2506010103;513;-1;1
2506010104;429;-1;1
2506010201;8056;11390;0
2506010202;8055;11389;0
2506010301;83;-1;1
2506010302;250;-1;1
2506010401;580;-1;1
2506010402;426;-1;1
2506110101;5513;6087;0
2506110102;5513;6087;0
2506110201;5465;6042;0
2506110202;5464;6042;0
2506110301;10222;13208;0
2506110302;10222;13208;0
2506110401;13463;15613;0
2506110402;13463;15613;0
2506110501;3580;3904;0
2506110502;3580;3904;0
2506210101;4654;6554;0
2506210102;4654;6554;0
2506210201;5308;7400;0
2506210202;5308;7400;0
2506210301;5940;8385;0
2506210302;5940;8385;0
2506310101;354;-1;1
2506310102;67;-1;1
2506310201;4284;4762;0
2506310202;4282;4756;0
2506310301;7614;9265;0
2506310302;7615;9264;0
2506310401;7614;9265;0
2506310402;7615;9264;0
2506310501;6801;9011;0
2506310502;6801;9009;0
2506410101;9823;12983;0
2506410102;9823;12983;0
2506410201;1165;1452;0
2506410202;1165;1452;0
2506410301;-1;-1;0
2506410302;-1;-1;0
2506410401;-1;-1;0
2506410402;-1;-1;0
2506520101;4645;5818;0
2506520102;4645;5818;0
2506520201;-1;-1;0
2506520202;-1;-1;0
2506610101;250;-1;1
2506610102;347;-1;1
2506610301;10207;11647;0
2506610302;10207;11647;0
2506610401;7104;8275;0
2506610402;7104;8275;0
2506610501;248;-1;1
2506610502;383;-1;1
2506710101;7157;8800;0
2506710102;7157;8800;0
2506710201;301;-1;1
2506710202;280;-1;1
2506710401;348;-1;1
2506710402;199;-1;1
2506710501;7147;8787;0
2506710502;7147;8787;0
2506710601;314;431;0
2506710602;314;431;0
2506810101;7576;9455;0
2506810102;7576;9455;0
2506810201;17131;18565;0
2506810202;17131;18565;0
2506810301;9107;11391;0
2506810302;9107;11391;0
2506910101;125;165;0
2506910102;125;165;0
2506910201;7920;10482;0
2506910202;7920;10482;0
2506910301;2519;3384;0
2506910302;2519;3384;0
2507100101;-1;-1;0
2507200101;1442;1844;0
2507200102;1442;1844;0
2507200103;-1;-1;0
2507200104;-1;-1;0
2507200201;7038;9616;0
2507200202;7038;9616;0
2507200301;3362;3506;0
2507200302;5464;7261;0
2507200303;7430;10472;0
2507200401;9232;11615;0
2507200402;9232;11615;0
2507200501;1131;1587;0
2507200502;1131;1587;0
2507200601;1146;1544;0
2507200602;1146;1544;0
2507200701;1344;1668;0
2507200702;1344;1668;0
2507200801;635;704;0
2507200802;635;704;0
2507310101;421;589;0
2507310102;421;589;0
2507410101;1491;2038;0
2507410102;1491;2038;0
2507410301;3084;4353;0
2507410302;3084;4353;0
2507410501;8038;10364;0
2507410502;8038;10364;0
2507510101;5179;6502;0
2507510102;5176;6550;0
2507510103;82;105;0
2507510201;96;-1;1
2507510202;180;-1;1
2507510301;5179;6502;0
2507510302;5179;6502;0
2507510401;5179;6502;0
2507510402;5179;6502;0
2507510501;147;-1;1
2507510502;427;-1;1
2507710101;3644;4369;0
2507710102;3644;4369;0
2507710201;-1;-1;0
2507710202;-1;-1;0
2507830101;203;-1;1
2507830102;333;-1;1
2507830201;217;-1;1
2507830202;297;-1;1
2507900101;14405;14407;0
2507900102;14405;14407;0
2507900201;-1;-1;0
2507900202;-1;-1;0
2507910101;7874;10247;0
2507910102;7874;10247;0
2507910201;-1;-1;0
2507910202;-1;-1;0
2507910301;9984;13081;0
2507910302;9984;13081;0
2508000101;-1;-1;0
2508000102;-1;-1;0
2508000103;21758;30749;0
2508000104;21758;30749;0
2508000201;21758;30749;0
2508000202;21758;30749;0
2508110101;3916;5538;0
2508110102;3982;5628;0
2508110201;9262;12923;0
2508110202;9337;13013;0
2508110301;13;-1;1
2508110302;282;-1;1
2508210101;6311;8921;0
2508210102;6311;8921;0
2508310101;8452;10925;0
2508310102;8452;10925;0
2508310201;8580;11214;0
2508310202;8580;11214;0
2508310301;277;-1;1
2508310302;165;-1;1
2508410101;8081;10716;0
2508410102;8081;10716;0
2508410201;8301;11262;0
2508410202;8301;11262;0
2508410301;8081;10716;0
2508410302;8081;10716;0
2508510101;4177;4973;0
2508510102;4177;4973;0
2508510201;8557;12069;0
2508510202;8557;12069;0
2508510301;8426;11889;0
2508510302;8426;11889;0
2508620101;-1;-1;0
2508620102;-1;-1;0
2508620103;46;-1;1
2508620104;319;-1;1
2508620201;285;-1;1
2508620202;37;-1;1
2508620203;990;1246;0
2508620204;990;1246;0
2508730101;268;-1;1
2508730102;219;-1;1
2508730103;135;-1;1
2508730104;247;-1;1
2508830101;4342;5874;0
2508830102;4342;5874;0
2508830103;67;-1;1
2508830104;186;-1;1
2508830201;2302;3244;0
2508830202;2302;3244;0
2508830301;1656;2220;0
2508830302;1656;2220;0
2508920101;-1;-1;0
2508920102;-1;-1;0
2508920103;-1;-1;0
2508920104;-1;-1;0
2508920301;-1;-1;0
2508920302;-1;-1;0
2508920401;-1;-1;0
2508920402;-1;-1;0
2509030101;861;1158;0
2509030102;861;1158;0
2509030201;12995;13527;0
2509030202;12995;13527;0
2509030203;568;-1;1
2509030204;581;-1;1
2509030301;15099;19706;0
2509030401;19208;25828;0
2509030402;19208;25828;0
2509030501;548;690;0
2509030502;548;690;0
2509030601;-1;-1;0
2509030602;-1;-1;0
2509110101;38;-1;1
2509110102;388;-1;1
2509110103;301;-1;1
2509110201;-1;-1;0
2509110301;10999;11074;0
2509110302;10998;11073;0
2509220101;5603;7803;0
2509220102;5603;7803;0
2509220201;429;594;0
2509220202;429;594;0
2509220203;168;-1;1
2509220204;294;-1;1
2509220301;285;-1;1
2509220302;145;-1;1
2509220401;513;725;0
2509220402;513;725;0
2509220501;513;725;0
2509220502;513;725;0
2509320101;801;860;0
2509320102;-1;-1;0
2509320103;-1;-1;0
2509320104;-1;-1;0
2509320105;-1;-1;0
2509320106;801;860;0
2509320201;-1;-1;0
2509320202;-1;-1;0
2509320203;-1;-1;0
2509320204;-1;-1;0
2509320301;2028;2514;0
2509320302;2028;2515;0
2509320401;-1;-1;0
2509320402;-1;-1;0
2509400101;13478;19032;0
2509400102;13478;19032;0
2509400201;6962;9761;0
2509400202;6962;9761;0
2509400301;6962;9761;0
2509400302;2714;2780;0
2509400303;9294;12541;0
2509400401;378;435;0
2509400402;378;435;0
2509510101;8968;9528;0
2509510102;8968;9528;0
2509510201;6309;7380;0
2509510202;6309;7380;0
2509510203;6309;7380;0
2509510204;6309;7380;0
2509510205;4733;5560;0
2509510206;4733;5560;0
2509510301;13512;18758;0
2509510302;4936;6737;0
2509510303;9338;12021;0
2509510304;386;544;0
2509510305;386;544;0
2509510401;12927;14219;0
2509510402;6772;9214;0
2509510403;8366;11611;0
2509510404;617;839;0
2509510405;617;839;0
2509510501;6309;7380;0
2509510502;6309;7380;0
2509510503;4733;5560;0
2509510504;4733;5560;0
2509610101;9230;11784;0
2509610102;9230;11784;0
2509610201;19782;20792;0
2509610202;19782;20792;0
2509710101;8551;10879;0
2509710102;8551;10879;0
2509710201;0;0;0
2509710202;-1;0;0
2509710301;684;824;0
2509710302;684;824;0
2509810101;158;-1;1
2509810102;262;-1;1
2509810201;90;-1;1
2509810202;286;-1;1
2509810301;723;-1;1
2509810302;634;-1;1
2509810303;890;-1;1
2509810304;299;-1;1
2509910101;159;184;0
2509910102;159;184;0
2509910201;-1;-1;0
2509910202;-1;-1;0
2509910301;-1;-1;0
2509910302;-1;-1;0
2509910401;159;184;0
2509910402;159;184;0
2509910501;3369;4752;0
2509910502;3369;4752;0
2510010101;-1;-1;0
2510010102;-1;-1;0
2510010201;-1;-1;0
2510010202;-1;-1;0
2510110101;8200;11431;0
2510110102;8200;11431;0
2510110201;1143;1143;0
2510110202;-1;-1;0
2510110203;-1;-1;0
2510110204;1143;1143;0
2510210101;9592;12916;0
2510210102;9592;12916;0
2510210201;4920;6511;0
2510210202;4920;6511;0
2510210301;9343;12717;0
2510210302;9343;12717;0
2510210401;1564;2110;0
2510210402;1564;2110;0
2510300101;9170;10228;0
2510300102;9170;10228;0
2510300201;-1;-1;0
2510300202;-1;-1;0
2510300301;912;-1;1
2510300302;349;-1;1
2510300401;157;-1;1
2510300402;467;-1;1
2510510101;2260;2920;0
2510510102;2260;2920;0
2510510201;2260;2920;0
2510510202;2260;2920;0
2510510301;-1;-1;0
2510510302;-1;-1;0
2510510401;-1;-1;0
2510510402;-1;-1;0
2510510501;1879;2412;0
2510510502;1879;2412;0
2510620101;311;-1;1
2510620102;633;-1;1
2510620201;4502;6338;0
2510620202;4502;6338;0
2510620301;5614;6098;0
2510620302;5557;6085;0
2510810101;3010;3744;0
2510810102;3010;3744;0
2510810201;387;-1;1
2510810202;598;-1;1
2510810301;3586;5065;0
2510810302;3586;5065;0
2510920101;8586;12143;0
2510920102;192;-1;1
2510920103;212;-1;1
2510920104;8586;12143;0
2511010101;7865;11069;0
2511010102;7865;11069;0
2511010201;4800;5585;0
2511010202;4800;5585;0
2511010301;1434;1535;0
2511010302;1434;1535;0
2511010401;942;1109;0
2511010402;942;1109;0
2511120101;914;1208;0
2511120102;914;1208;0
2511130101;3893;5311;0
2511130102;3893;5311;0
2511130103;219;-1;1
2511130104;255;-1;1
2511130201;1408;1618;0
2511130202;1408;1618;0
2511230101;804;989;0
2511230102;600;754;0
2511230103;447;601;0
2511230201;402;552;0
2511230202;-1;-1;0
2511230301;804;989;0
2511230302;804;989;0
2511230303;6926;8601;0
2511230401;804;989;0
2511230402;804;989;0
2511420201;-1;-1;0
2511420202;-1;-1;0
2511520101;4159;4657;0
2511520102;4159;4657;0
2511520103;381;-1;1
2511520104;703;-1;1
2511520201;22586;28120;0
2511520202;22586;28120;0
2511520301;4159;4657;0
2511520302;4159;4657;0
2511520303;4805;6771;0
2511520401;4159;4657;0
2511520402;4159;4657;0
2511600101;13027;18011;0
2511600201;252;333;0
2511600202;-1;-1;0
2511600203;-1;-1;0
2511600301;252;333;0
2511600401;9400;12683;0
2511600601;22939;31069;0
2511710101;4784;6417;0
2511710102;4813;6442;0
2511710201;4784;6417;0
2511710202;4813;6442;0
2511810101;4219;5814;0
2511810102;4219;5814;0
2511810201;-1;-1;0
2511810202;-1;-1;0
2511810301;-1;-1;0
2511810302;-1;-1;0
2511810401;14812;19287;0
2511810402;14812;19287;0
2511910101;616;-1;1
2511910102;596;-1;1
2511910103;284;-1;1
2511910104;189;-1;1
2511910201;9272;12066;0
2511910202;9272;12066;0
2511910301;2680;3556;0
2511910302;2680;3556;0
2511910401;3594;5081;0
2511910402;3594;5081;0
2512010101;359;-1;1
2512010102;99;-1;1
2512110301;-1;-1;0
2512110302;-1;-1;0
2512110401;-1;-1;0
2512110402;-1;-1;0
2512210101;10712;13037;0
2512210102;10714;13040;0
2512210201;10712;13037;0
2512210202;10714;13040;0
2512210301;-1;-1;0
2512210302;-1;-1;0
2512410101;9241;12342;0
2512410102;9241;12342;0
2512410201;8971;9468;0
2512410202;8971;9468;0
2512530101;598;-1;1
2512530102;200;-1;1
2512530103;256;-1;1
2512530104;917;-1;1
2512530301;9224;11142;0
2512530302;9224;11142;0
2512610101;5997;8129;0
2512610102;5998;8130;0
2512610201;6433;8965;0
2512610202;6434;8966;0
2512610301;-1;-1;0
2512610302;-1;-1;0
2512720101;493;-1;1
2512720102;251;-1;1
2512720201;4305;5100;0
2512720202;4305;5100;0
2512800101;488;-1;1
2512800102;174;-1;1
2512910101;-1;-1;0
2512910102;-1;-1;0
2512910103;-1;-1;0
2512910104;-1;-1;0
2512910105;-1;-1;0
2512910106;-1;-1;0
2512910201;19076;23223;0
2512910202;-1;0;0
2512910203;-1;0;0
2512910204;19076;23223;0
2512910301;-1;-1;0
2512910302;-1;-1;0
2512910401;-1;-1;0
2512910402;-1;-1;0
2513020101;956;1272;0
2513020102;956;1272;0
2513020201;956;1272;0
2513020202;956;1272;0
2513020301;18922;22853;0
2513020302;18922;22853;0
2513020401;3865;3898;0
2513020402;3865;3898;0
2513020403;70;-1;1
2513020404;274;-1;1
2513020501;956;1272;0
2513020502;956;1272;0
2513110101;-1;-1;0
2513110102;-1;-1;0
2513110201;8715;10776;0
2513110202;8715;10776;0
2513110301;6525;8486;0
2513110401;-1;-1;0
2513110402;-1;-1;0
2513210101;2708;3122;0
2513210102;3515;3902;0
2513310101;2475;3496;0
2513310102;2475;3496;0
2513420101;2997;3202;0
2513420102;2997;3202;0
2513420201;3914;4163;0
2513420202;3914;4163;0
2513420301;8327;9730;0
2513420302;8327;9730;0
2513420303;-1;-1;0
2513420304;-1;-1;0
2513510101;602;693;0
2513510102;602;693;0
2513510201;3419;4473;0
2513510202;3419;4473;0
2513510301;98;-1;1
2513510302;315;-1;1
2513510401;904;1005;0
2513510402;904;1005;0
2513610101;2531;2651;0
2513610102;2531;2651;0
2513610201;2531;2651;0
2513610202;2531;2651;0
2513730101;6463;9136;0
2513730102;6463;9136;0
2513810101;19163;26761;0
2513810102;19163;26761;0
2513810201;2452;2811;0
2513810202;2452;2811;0
2513810301;879;1097;0
2513810302;879;1097;0
2513810401;202;235;0
2513810402;307;-1;1
2513920201;16474;19438;0
2513920202;16474;19438;0
2513920301;1393;1943;0
2513920302;115;-1;1
2513920303;288;-1;1
2513920304;1393;1943;0
2513920401;23423;32002;0
2513920402;7103;9709;0
2513920403;17620;22293;0
2513920501;1043;1153;0
2513920502;1043;1153;0
2513920601;268;376;0
2513920602;268;376;0
2513920603;1795;2502;0
2513920604;1795;2502;0
2513920701;2695;3653;0
2513920702;2696;3653;0
2513920801;1393;1943;0
2513920802;1393;1943;0
2514010101;805;1107;0
2514010102;805;1107;0
2514010201;-1;-1;0
2514010202;-1;-1;0
2514010401;-1;-1;0
2514010402;-1;-1;0
2514120101;171;-1;1
2514120102;1814;2056;0
2514120103;1631;1928;0
2514120104;531;-1;1
2514120201;2375;2684;0
2514120202;2375;2684;0
2514120203;416;-1;1
2514120204;677;-1;1
2514120205;114;-1;1
2514120206;298;-1;1
2514120207;757;-1;1
2514120208;209;-1;1
2514120301;646;-1;1
2514120302;511;-1;1
2514120303;267;-1;1
2514220101;26587;37333;0
2514220102;24857;35093;0
2514220103;1837;2339;0
2514220104;4096;4579;0
2514220201;425;-1;1
2514220202;3852;4345;0
2514220203;1838;2334;0
2514220204;2078;2142;0
2514220205;2078;2142;0
2514220206;1838;2334;0
2514220207;4096;4579;0
2514220301;99;-1;1
2514220302;3853;4346;0
2514220303;4096;4581;0
2514320401;2612;3451;0
2514320402;2612;3451;0
2514400301;1433;1623;0
2514400302;1433;1623;0
2514400601;640;803;0
2514400602;640;803;0
2514400701;2722;3642;0
2514400702;2722;3642;0
2514400801;-1;-1;0
2514400802;-1;-1;0
2514510101;2295;2716;0
2514510102;2294;2715;0
2514510103;668;808;0
2514510104;668;808;0
2514510105;668;808;0
2514510106;668;808;0
2514510201;669;808;0
2514510202;668;808;0
2514510301;669;808;0
2514510302;668;808;0
2514600101;6226;8004;0
2514600102;18733;19558;0
2514600103;17284;21540;0
2514600201;6226;8004;0
2514600202;18733;19558;0
2514600203;17284;21540;0
2514600301;6226;8004;0
2514600302;18733;19558;0
2514600303;17284;21540;0
2514600401;6226;8004;0
2514600402;18733;19558;0
2514600403;17284;21540;0
2514710101;11327;13348;0
2514710102;11328;13348;0
2514710201;2168;2989;0
2514710202;2168;2989;0
2514710301;210;-1;1
2514710302;497;-1;1
2514710401;1530;2118;0
2514710402;1531;2119;0
2514810101;1758;1955;0
2514810102;1758;1951;0
2514810201;20634;27004;0
2514810202;20636;27008;0
2514900101;5078;5242;0
2514900102;5078;5242;0
2514900201;2598;3016;0
2514900202;2598;3016;0
2514900301;18315;20676;0
2514900302;18315;20676;0
2514900303;5954;7690;0
2514900304;5954;7690;0
2514900401;1987;2519;0
2514900402;1987;2519;0
2514900501;11431;13728;0
2514900502;11431;13728;0
2515100101;3049;3384;0
2515100102;3049;3384;0
2515100201;13211;16028;0
2515100202;13211;16028;0
2515220101;17016;18992;0
2515220102;17016;18992;0
2515220201;8581;10399;0
2515220202;11529;12609;0
2515220203;15336;20737;0
2515310101;1098;1191;0
2515310102;1098;1191;0
2515310103;110;130;0
2515310104;110;130;0
2515310201;18829;24883;0
2515310202;-1;-1;0
2515310203;-1;-1;0
2515310301;18829;24883;0
2515310302;18829;24883;0
2515400101;748;1031;0
2515400102;748;1031;0
2515510101;710;-1;1
2515510102;701;-1;1
2515510103;772;-1;1
2515510104;680;-1;1
2515510201;5726;7322;0
2515510202;5726;7322;0
2515510203;279;-1;1
2515510204;278;-1;1
2515510205;523;679;0
2515510206;523;679;0
2515510207;675;-1;1
2515510208;252;-1;1
2515620101;-1;-1;0
2515620102;-1;-1;0
2515620201;-1;-1;0
2515620202;-1;-1;0
2515620301;-1;-1;0
2515620302;-1;-1;0
2515700101;12979;15023;0
2515700102;12979;15023;0
2515700201;-1;-1;0
2515700202;-1;-1;0
2515810201;3307;3431;0
2515810202;3307;3431;0
2516000201;143;-1;1
2516000202;138;-1;1
2516000301;2768;3010;0
2516000302;2768;3010;0
2516000401;475;-1;1
2516000402;144;-1;1
2516100101;1828;2585;0
2516100102;9307;12501;0
2516100201;5877;8152;0
2516100202;4746;5088;0
2516100401;1222;1724;0
2516100402;9454;12408;0
2516220101;-1;-1;0
2516220102;-1;-1;0
2516310101;9400;12367;0
2516310102;9400;12367;0
2516310301;6316;7004;0
2516310302;6316;7004;0
2516310401;2372;2744;0
2516310402;2372;2744;0
2516310403;2117;2434;0
2516310404;2117;2434;0
2516420101;3830;4805;0
2516420102;3830;4805;0
2516420103;3628;4741;0
2516420104;3628;4741;0
2516420105;3704;4688;0
2516420106;3704;4688;0
2516420301;853;1169;0
2516420302;853;1169;0
2516510101;2370;3049;0
2516510301;1391;1655;0
2516510302;1391;1655;0
2516510401;104;108;0
2516510402;104;108;0
2516710101;330;-1;1
2516710102;274;-1;1
2516710103;376;-1;1
2516710104;509;-1;1
2516820101;4966;6963;0
2516820102;4966;6963;0
2516820301;220;259;0
2516820302;220;259;0
2516820501;-1;-1;0
2516820502;-1;-1;0
2516910101;15698;21233;0
2516910102;15698;21233;0
2516910201;10857;11510;0
2516910202;10857;11510;0
2517110101;7595;8163;0
2517110102;4544;5378;0
2517110103;3143;3464;0
2517110104;-1;-1;0
2517110105;-1;-1;0
2517110201;7595;8163;0
2517110202;4544;5378;0
2517110203;3143;3464;0
2517110301;7595;8163;0
2517110302;4544;5378;0
2517110303;3143;3464;0
2517110304;-1;-1;0
2517110305;-1;-1;0
2517200201;492;-1;1
2517200202;112;-1;1
2517200301;377;-1;1
2517200302;592;-1;1
2517330101;2424;2967;0
2517330102;1286;1708;0
2517330103;2540;3592;0
2517330201;2424;2967;0
2517330202;1286;1708;0
2517330203;2540;3592;0
2517530101;21621;23827;0
2517530102;21621;23827;0
2517530301;586;774;0
2517530302;586;774;0
2517620101;369;-1;1
2517620102;386;-1;1
2517620201;2319;2902;0
2517620202;1121;1536;0
2517620203;1043;1177;0
2517620204;942;-1;1
2517620205;970;-1;1
2517620206;2300;2676;0
2517620207;2300;2676;0
2517620301;1254;1366;0
2517620302;1254;1366;0
2517620401;2319;2902;0
2517620402;1121;1536;0
2517620403;1043;1177;0
2517620404;947;-1;1
2517620405;441;-1;1
2517700101;15583;19625;0
2517700102;15583;19625;0
2517700201;529;-1;1
2517700202;453;-1;1
2517700301;789;970;0
2517700302;789;970;0
2517700501;1011;1398;0
2517700502;1011;1398;0
2517800101;16524;18771;0
2517800102;16524;18771;0
2517800201;205;-1;1
2517800202;153;-1;1
2517800301;14530;16213;0
2517800302;14530;16213;0
2517800401;15186;16641;0
2517800402;15186;16641;0
2517800501;15778;18528;0
2517800502;15778;18528;0
2517910101;12329;17421;0
2517910102;12329;17421;0
2517910201;87;-1;1
2517910202;349;-1;1
2517910301;1047;1462;0
2517910302;1047;1462;0
2517910401;1047;1462;0
2517910402;1047;1462;0
2517910403;419;-1;1
2517910404;405;-1;1
2518120101;3434;3476;0
2518120102;3434;3476;0
2518120201;3434;3476;0
2518120202;3434;3476;0
2518120301;1694;1728;0
2518120302;1694;1728;0
2518120401;3434;3476;0
2518120402;3434;3476;0
2518120501;3434;3476;0
2518120502;3434;3476;0
2518120601;20133;23184;0
2518120602;20133;23184;0
2518200101;13615;17554;0
2518200102;13615;17554;0
2518200201;9968;13759;0
2518200202;9968;13759;0
2518200301;9065;9672;0
2518200302;9065;9672;0
2518320101;6560;8944;0
2518320102;6560;8944;0
2518320301;11014;15494;0
2518320302;11014;15494;0
2518320303;6088;8610;0
2518320304;6088;8610;0
2518320401;5162;5424;0
2518320402;5162;5424;0
2518430101;2261;2533;0
2518430102;2261;2533;0
2518430201;6523;7725;0
2518430202;6523;7725;0
2518430301;14246;16001;0
2518430302;14246;16001;0
2518430303;828;903;0
2518430304;828;903;0
2518430401;-1;-1;0
2518430402;-1;-1;0
2518430501;828;903;0
2518430502;828;903;0
2518520101;5720;7735;0
2518520102;7379;10284;0
2518520103;1850;2548;0
2518520201;5487;7413;0
2518520202;5487;7413;0
2518520203;2204;3105;0
2518520204;2204;3105;0
2518520301;2206;3107;0
2518520302;2206;3107;0
2518520401;2206;3107;0
2518520402;2206;3107;0
2518600201;597;754;0
2518600202;597;754;0
2518710101;22521;29071;0
2518710201;493;-1;1
2518710202;400;-1;1
2518710203;241;-1;1
2518710204;101;-1;1
2518710205;415;-1;1
2518710206;768;-1;1
2518710301;452;-1;1
2518710302;51;-1;1
2518710401;490;-1;1
2518710402;375;-1;1
2518710501;764;-1;1
2518710502;870;-1;1
2518710503;189;-1;1
2518710504;226;-1;1
2518920101;956;1053;0
2518920102;1959;2365;0
2518920103;1982;2062;0
2518920104;387;455;0
2518920105;387;455;0
2518920106;1440;1549;0
2518920107;1873;2473;0
2518920201;956;1053;0
2518920202;387;455;0
2518920203;917;1152;0
2519030401;5878;6072;0
2519030402;5878;6072;0
2519030601;401;524;0
2519030602;401;524;0
2519110101;18033;22867;0
2519110102;18040;22875;0
2519110201;18033;22867;0
2519110202;18040;22875;0
2519110301;2601;3129;0
2519110302;2608;3135;0
2519110401;18033;22867;0
2519110402;18040;22875;0
2519210101;3117;4391;0
2519210201;3117;4391;0
2519210202;3117;4391;0
2519210301;26362;29219;0
2519210302;24320;28824;0
2519210401;3117;4391;0
2519210402;3117;4391;0
2519210501;3117;4391;0
2519210502;3117;4391;0
2519420101;173;-1;1
2519420102;46;-1;1
2519510101;1926;2454;0
2519510102;1926;2454;0
2519510103;1926;2454;0
2519510104;1926;2454;0
2519510201;1926;2454;0
2519510202;1926;2454;0
2519510203;1926;2454;0
2519510204;1926;2454;0
2519730101;19189;22368;0
2519730102;19189;22368;0
2519730103;134;189;0
2519730104;134;189;0
2519820101;13923;18210;0
2519820102;13923;18210;0
2519820201;1381;-1;1
2519820202;131;-1;1
2519820203;769;-1;1
2519820204;1066;-1;1
2519820205;918;-1;1
2519820206;629;-1;1
2519820207;801;-1;1
2519820208;1376;-1;1
2519820301;648;-1;1
2519820302;301;-1;1
2519820303;544;-1;1
2519820304;1331;-1;1
2519820401;1288;-1;1
2519820402;843;-1;1
2519820403;687;-1;1
2519820404;160;-1;1
2519820405;131;-1;1
2519820406;970;-1;1
2519930101;583;-1;1
2519930102;1179;-1;1
2519930301;3419;3458;0
2519930302;3419;3458;0
2519930401;13443;16297;0
2519930402;13443;16297;0
2520020201;190;268;0
2520020202;190;268;0
2520020203;-1;-1;0
2520020204;-1;-1;0
2520020401;8683;11360;0
2520020402;8683;11360;0
2520120101;575;709;0
2520120102;575;709;0
2520120103;24985;28411;0
2520120104;24985;28411;0
2520120201;11006;12477;0
2520120202;11006;12477;0
2520210101;982;1366;0
2520210102;982;1366;0
2520210201;1492;2107;0
2520210202;1492;2107;0
2520330101;533;-1;1
2520330102;376;409;0
2520330103;376;409;0
2520330104;548;-1;1
2520330105;431;599;0
2520330106;431;599;0
2520330201;118;-1;1
2520330202;471;-1;1
2520330203;57;-1;1
2520330301;99;-1;1
2520330302;260;-1;1
2520330401;464;-1;1
