REGION;PROVINCIA;COMUNA;DC;AREA;ZONA;NOM_URBANO;CAT;REGION_15R;PROVINCIA_15R;COMUNA_15R
2;21;2101;3;1;5;ANTOFAGASTA;1;2;21;2101
2;21;2101;3;1;6;ANTOFAGASTA;1;2;21;2101
2;21;2101;4;1;1;ANTOFAGASTA;1;2;21;2101
2;21;2101;4;1;2;ANTOFAGASTA;1;2;21;2101
2;21;2101;4;1;3;ANTOFAGASTA;1;2;21;2101
2;21;2101;4;1;4;ANTOFAGASTA;1;2;21;2101
2;21;2101;4;1;5;ANTOFAGASTA;1;2;21;2101
2;21;2101;5;1;1;ANTOFAGASTA;1;2;21;2101
2;21;2101;5;1;2;ANTOFAGASTA;1;2;21;2101
2;21;2101;5;1;3;ANTOFAGASTA;1;2;21;2101
2;21;2101;6;1;1;ANTOFAGASTA;1;2;21;2101
2;21;2101;6;1;2;ANTOFAGASTA;1;2;21;2101
2;21;2101;6;1;3;ANTOFAGASTA;1;2;21;2101
2;21;2101;7;1;1;ANTOFAGASTA;1;2;21;2101
2;21;2101;7;1;2;ANTOFAGASTA;1;2;21;2101
2;21;2101;7;1;3;ANTOFAGASTA;1;2;21;2101
2;21;2101;7;1;4;ANTOFAGASTA;1;2;21;2101
2;21;2101;7;1;5;ANTOFAGASTA;1;2;21;2101
2;21;2101;8;1;1;ANTOFAGASTA;1;2;21;2101
2;21;2101;8;1;2;ANTOFAGASTA;1;2;21;2101
2;21;2101;8;1;3;ANTOFAGASTA;1;2;21;2101
2;21;2101;8;1;4;ANTOFAGASTA;1;2;21;2101
2;21;2101;9;1;1;ANTOFAGASTA;1;2;21;2101
2;21;2101;9;1;2;ANTOFAGASTA;1;2;21;2101
2;21;2101;9;1;3;ANTOFAGASTA;1;2;21;2101
2;21;2101;9;1;4;ANTOFAGASTA;1;2;21;2101
2;21;2101;9;1;5;ANTOFAGASTA;1;2;21;2101
2;21;2101;9;1;6;ANTOFAGASTA;1;2;21;2101
2;21;2101;9;1;7;ANTOFAGASTA;1;2;21;2101
2;21;2101;9;1;8;ANTOFAGASTA;1;2;21;2101
2;21;2101;9;1;9;ANTOFAGASTA;1;2;21;2101
2;21;2101;9;1;10;ANTOFAGASTA;1;2;21;2101
2;21;2101;10;1;1;ANTOFAGASTA;1;2;21;2101
2;21;2101;10;1;2;ANTOFAGASTA;1;2;21;2101
2;21;2101;10;1;3;ANTOFAGASTA;1;2;21;2101
2;21;2101;14;1;1;ANTOFAGASTA;1;2;21;2101
2;21;2101;14;1;2;ANTOFAGASTA;1;2;21;2101
2;21;2101;14;1;3;ANTOFAGASTA;1;2;21;2101
2;21;2101;14;1;4;ANTOFAGASTA;1;2;21;2101
2;21;2101;14;1;5;ANTOFAGASTA;1;2;21;2101
2;21;2101;14;1;6;ANTOFAGASTA;1;2;21;2101
2;21;2101;14;1;7;ANTOFAGASTA;1;2;21;2101
2;21;2101;14;1;8;ANTOFAGASTA;1;2;21;2101
2;21;2101;14;1;9;ANTOFAGASTA;1;2;21;2101
2;21;2101;15;1;1;ANTOFAGASTA;1;2;21;2101
2;21;2101;15;1;2;ANTOFAGASTA;1;2;21;2101
2;21;2101;15;1;3;ANTOFAGASTA;1;2;21;2101
2;21;2101;15;1;4;ANTOFAGASTA;1;2;21;2101
2;21;2101;16;1;1;ANTOFAGASTA;1;2;21;2101
2;21;2101;16;1;2;ANTOFAGASTA;1;2;21;2101
2;21;2101;16;1;3;ANTOFAGASTA;1;2;21;2101
2;21;2101;16;1;4;ANTOFAGASTA;1;2;21;2101
2;21;2101;16;1;5;ANTOFAGASTA;1;2;21;2101
2;21;2101;17;1;1;ANTOFAGASTA;1;2;21;2101
2;21;2101;17;1;2;ANTOFAGASTA;1;2;21;2101
2;21;2101;17;1;3;ANTOFAGASTA;1;2;21;2101
2;21;2101;17;1;4;ANTOFAGASTA;1;2;21;2101
2;21;2101;18;1;1;ANTOFAGASTA;1;2;21;2101
2;21;2101;18;1;2;ANTOFAGASTA;1;2;21;2101
2;21;2101;18;1;3;ANTOFAGASTA;1;2;21;2101
2;21;2101;18;1;4;ANTOFAGASTA;1;2;21;2101
2;21;2102;1;1;1;MEJILLONES;1;2;21;2102
2;21;2102;1;1;2;MEJILLONES;1;2;21;2102
2;21;2104;1;1;1;TALTAL;1;2;21;2104
2;21;2104;2;1;1;TALTAL;1;2;21;2104
2;21;2104;3;1;1;TALTAL;1;2;21;2104
2;22;2201;1;1;1;CALAMA;1;2;22;2201
2;22;2201;1;1;2;CALAMA;1;2;22;2201
2;22;2201;1;1;3;CALAMA;1;2;22;2201
2;22;2201;1;1;4;CALAMA;1;2;22;2201
2;22;2201;5;1;1;CALAMA;1;2;22;2201
2;22;2201;5;1;2;CALAMA;1;2;22;2201
2;22;2201;5;1;3;CALAMA;1;2;22;2201
2;22;2201;6;1;1;CALAMA;1;2;22;2201
2;22;2201;6;1;2;CALAMA;1;2;22;2201
2;22;2201;7;1;1;CALAMA;1;2;22;2201
2;22;2201;7;1;2;CALAMA;1;2;22;2201
2;22;2201;7;1;3;CALAMA;1;2;22;2201
2;22;2201;7;1;4;CALAMA;1;2;22;2201
2;22;2201;7;1;5;CALAMA;1;2;22;2201
2;22;2201;8;1;1;CALAMA;1;2;22;2201
2;22;2201;8;1;2;CALAMA;1;2;22;2201
2;22;2201;8;1;3;CALAMA;1;2;22;2201
2;22;2201;9;1;1;CALAMA;1;2;22;2201
2;22;2201;9;1;2;CALAMA;1;2;22;2201
2;22;2201;9;1;3;CALAMA;1;2;22;2201
2;22;2201;9;1;4;CALAMA;1;2;22;2201
2;22;2201;9;1;5;CALAMA;1;2;22;2201
2;22;2201;10;1;1;CALAMA;1;2;22;2201
2;22;2201;10;1;2;CALAMA;1;2;22;2201
2;22;2201;11;1;1;CALAMA;1;2;22;2201
2;22;2201;11;1;2;CALAMA;1;2;22;2201
2;22;2201;11;1;3;CALAMA;1;2;22;2201
2;22;2201;11;1;4;CALAMA;1;2;22;2201
2;22;2201;11;1;5;CALAMA;1;2;22;2201
2;22;2201;11;1;6;CALAMA;1;2;22;2201
2;22;2201;11;1;7;CALAMA;1;2;22;2201
2;22;2201;12;1;1;CALAMA;1;2;22;2201
2;22;2201;12;1;2;CALAMA;1;2;22;2201
2;22;2201;12;1;3;CALAMA;1;2;22;2201
2;22;2201;12;1;4;CALAMA;1;2;22;2201
2;22;2201;13;1;1;CALAMA;1;2;22;2201
2;22;2201;14;1;1;CALAMA;1;2;22;2201
2;22;2201;14;1;2;CALAMA;1;2;22;2201
2;22;2203;1;1;1;SAN PEDRO DE ATACAMA;1;2;22;2203
2;23;2301;1;1;1;TOCOPILLA;1;2;23;2301
2;23;2301;2;1;1;TOCOPILLA;1;2;23;2301
2;23;2301;3;1;1;TOCOPILLA;1;2;23;2301
2;23;2301;3;1;2;TOCOPILLA;1;2;23;2301
2;23;2301;3;1;3;TOCOPILLA;1;2;23;2301
2;23;2301;3;1;4;TOCOPILLA;1;2;23;2301
2;23;2301;3;1;5;TOCOPILLA;1;2;23;2301
2;23;2301;3;1;6;TOCOPILLA;1;2;23;2301
2;23;2301;6;1;1;TOCOPILLA;1;2;23;2301
2;23;2301;6;1;3;TOCOPILLA;1;2;23;2301
2;23;2301;6;1;4;TOCOPILLA;1;2;23;2301
2;23;2302;4;1;1;MARÍA ELENA;2;2;23;2302
2;23;2302;4;1;2;MARÍA ELENA;2;2;23;2302
3;31;3101;1;1;1;COPIAPÓ;1;3;31;3101
3;31;3101;2;1;1;COPIAPÓ;1;3;31;3101
3;31;3101;3;1;1;COPIAPÓ;1;3;31;3101
3;31;3101;4;1;1;COPIAPÓ;1;3;31;3101
3;31;3101;5;1;1;COPIAPÓ;1;3;31;3101
3;31;3101;6;1;1;COPIAPÓ;1;3;31;3101
3;31;3101;6;1;2;COPIAPÓ;1;3;31;3101
3;31;3101;6;1;3;COPIAPÓ;1;3;31;3101
3;31;3101;6;1;4;COPIAPÓ;1;3;31;3101
3;31;3101;6;1;5;COPIAPÓ;1;3;31;3101
3;31;3101;6;1;6;COPIAPÓ;1;3;31;3101
3;31;3101;6;1;7;COPIAPÓ;1;3;31;3101
3;31;3101;6;1;8;COPIAPÓ;1;3;31;3101
3;31;3101;6;1;9;COPIAPÓ;1;3;31;3101
3;31;3101;7;1;1;COPIAPÓ;1;3;31;3101
3;31;3101;7;1;2;COPIAPÓ;1;3;31;3101
3;31;3101;8;1;1;COPIAPÓ;1;3;31;3101
3;31;3101;9;1;1;COPIAPÓ;1;3;31;3101
3;31;3101;10;1;1;COPIAPÓ;1;3;31;3101
3;31;3101;11;1;1;COPIAPÓ;1;3;31;3101
3;31;3101;11;1;2;COPIAPÓ;1;3;31;3101
3;31;3101;11;1;3;COPIAPÓ;1;3;31;3101
3;31;3101;16;1;1;COPIAPÓ;1;3;31;3101
3;31;3101;16;1;2;COPIAPÓ;1;3;31;3101
3;31;3101;16;1;3;COPIAPÓ;1;3;31;3101
3;31;3101;16;1;4;COPIAPÓ;1;3;31;3101
3;31;3101;21;1;1;COPIAPÓ;1;3;31;3101
3;31;3101;21;1;2;COPIAPÓ;1;3;31;3101
3;31;3101;21;1;3;COPIAPÓ;1;3;31;3101
3;31;3101;21;1;4;COPIAPÓ;1;3;31;3101
3;31;3101;21;1;5;COPIAPÓ;1;3;31;3101
3;31;3101;21;1;6;COPIAPÓ;1;3;31;3101
3;31;3101;21;1;7;COPIAPÓ;1;3;31;3101
3;31;3101;23;1;1;COPIAPÓ;1;3;31;3101
3;31;3101;23;1;2;COPIAPÓ;1;3;31;3101
3;31;3101;23;1;3;COPIAPÓ;1;3;31;3101
3;31;3101;23;1;4;COPIAPÓ;1;3;31;3101
3;31;3101;23;1;5;COPIAPÓ;1;3;31;3101
3;31;3101;24;1;1;COPIAPÓ;1;3;31;3101
3;31;3101;24;1;2;COPIAPÓ;1;3;31;3101
3;31;3101;24;1;3;COPIAPÓ;1;3;31;3101
3;31;3101;24;1;4;COPIAPÓ;1;3;31;3101
3;31;3101;24;1;5;COPIAPÓ;1;3;31;3101
3;31;3102;1;1;1;CALDERA;1;3;31;3102
3;31;3102;1;1;2;CALDERA;1;3;31;3102
3;31;3102;1;1;3;CALDERA;1;3;31;3102
3;31;3102;1;1;7;CALDERA;1;3;31;3102
3;31;3103;1;1;1;TIERRA AMARILLA;1;3;31;3103
3;31;3103;1;1;2;TIERRA AMARILLA;1;3;31;3103
3;31;3103;1;1;3;TIERRA AMARILLA;1;3;31;3103
3;32;3201;1;1;1;CHAÑARAL;1;3;32;3201
3;32;3201;1;1;2;CHAÑARAL;1;3;32;3201
3;32;3201;1;1;3;CHAÑARAL;1;3;32;3201
3;32;3201;1;1;4;CHAÑARAL;1;3;32;3201
3;32;3201;1;1;5;CHAÑARAL;1;3;32;3201
3;32;3201;1;1;6;CHAÑARAL;1;3;32;3201
3;32;3202;1;1;1;DIEGO DE ALMAGRO;1;3;32;3202
3;32;3202;1;1;2;DIEGO DE ALMAGRO;1;3;32;3202
3;32;3202;1;1;3;DIEGO DE ALMAGRO;1;3;32;3202
3;32;3202;2;1;1;EL SALVADOR;1;3;32;3202
3;32;3202;2;1;2;EL SALVADOR;1;3;32;3202
3;32;3202;2;1;3;EL SALVADOR;1;3;32;3202
3;33;3301;1;1;1;VALLENAR;1;3;33;3301
3;33;3301;2;1;1;VALLENAR;1;3;33;3301
3;33;3301;2;1;2;VALLENAR;1;3;33;3301
3;33;3301;3;1;1;VALLENAR;1;3;33;3301
3;33;3301;3;1;2;VALLENAR;1;3;33;3301
3;33;3301;3;1;3;VALLENAR;1;3;33;3301
3;33;3301;3;1;4;VALLENAR;1;3;33;3301
3;33;3301;4;1;1;VALLENAR;1;3;33;3301
3;33;3301;4;1;2;VALLENAR;1;3;33;3301
3;33;3301;5;1;1;VALLENAR;1;3;33;3301
3;33;3301;5;1;2;VALLENAR;1;3;33;3301
3;33;3301;5;1;3;VALLENAR;1;3;33;3301
3;33;3301;5;1;4;VALLENAR;1;3;33;3301
3;33;3303;2;1;1;FREIRINA;2;3;33;3303
3;33;3303;2;1;2;VICUÑA MACKENNA;2;3;33;3303
3;33;3304;1;1;1;HUASCO;1;3;33;3304
3;33;3304;1;1;2;HUASCO;1;3;33;3304
3;33;3304;1;1;3;HUASCO;1;3;33;3304
3;33;3304;1;1;4;HUASCO BAJO;2;3;33;3304
4;41;4101;1;1;1;LA SERENA;1;4;41;4101
4;41;4101;2;1;1;LA SERENA;1;4;41;4101
4;41;4101;2;1;2;LA SERENA;1;4;41;4101
4;41;4101;2;1;3;LA SERENA;1;4;41;4101
4;41;4101;2;1;4;LA SERENA;1;4;41;4101
4;41;4101;2;1;5;LA SERENA;1;4;41;4101
4;41;4101;3;1;1;LA SERENA;1;4;41;4101
4;41;4101;3;1;2;LA SERENA;1;4;41;4101
4;41;4101;3;1;3;LA SERENA;1;4;41;4101
4;41;4101;4;1;1;LA SERENA;1;4;41;4101
4;41;4101;4;1;2;LA SERENA;1;4;41;4101
4;41;4101;4;1;3;LA SERENA;1;4;41;4101
4;41;4101;4;1;4;LA SERENA;1;4;41;4101
4;41;4101;4;1;5;LA SERENA;1;4;41;4101
4;41;4101;4;1;6;LA SERENA;1;4;41;4101
4;41;4101;5;1;1;LA SERENA;1;4;41;4101
4;41;4101;5;1;2;LA SERENA;1;4;41;4101
4;41;4101;5;1;3;LA SERENA;1;4;41;4101
4;41;4101;5;1;4;LA SERENA;1;4;41;4101
4;41;4101;5;1;5;LA SERENA;1;4;41;4101
4;41;4101;5;1;6;LA SERENA;1;4;41;4101
4;41;4101;5;1;7;LA SERENA;1;4;41;4101
4;41;4101;5;1;8;LA SERENA;1;4;41;4101
4;41;4101;5;1;9;LA SERENA;1;4;41;4101
4;41;4101;5;1;10;LA SERENA;1;4;41;4101
4;41;4101;5;1;11;LA SERENA;1;4;41;4101
4;41;4101;6;1;1;LA SERENA;1;4;41;4101
4;41;4101;6;1;2;LA SERENA;1;4;41;4101
4;41;4101;6;1;3;LA SERENA;1;4;41;4101
4;41;4101;6;1;4;LA SERENA;1;4;41;4101
4;41;4101;6;1;5;LA SERENA;1;4;41;4101
4;41;4101;7;1;1;ALGARROBITO;2;4;41;4101
4;41;4101;9;1;1;ALTOVALSOL;2;4;41;4101
4;41;4101;14;1;1;LA SERENA;1;4;41;4101
4;41;4101;14;1;2;LA SERENA;1;4;41;4101
4;41;4101;14;1;3;LA SERENA;1;4;41;4101
4;41;4101;14;1;4;LA SERENA;1;4;41;4101
4;41;4101;14;1;5;LA SERENA;1;4;41;4101
4;41;4101;14;1;6;CALETA SAN PEDRO;2;4;41;4101
4;41;4101;15;1;1;LA SERENA;1;4;41;4101
4;41;4101;15;1;2;LA SERENA;1;4;41;4101
4;41;4101;15;1;3;LA SERENA;1;4;41;4101
4;41;4101;15;1;4;LA SERENA;1;4;41;4101
4;41;4101;15;1;5;LA SERENA;1;4;41;4101
4;41;4101;15;1;6;LA SERENA;1;4;41;4101
4;41;4101;16;1;1;LA SERENA;1;4;41;4101
4;41;4101;16;1;2;LA SERENA;1;4;41;4101
4;41;4101;16;1;3;LA SERENA;1;4;41;4101
4;41;4101;16;1;4;LA SERENA;1;4;41;4101
4;41;4101;16;1;5;LA SERENA;1;4;41;4101
4;41;4101;16;1;6;LA SERENA;1;4;41;4101
4;41;4101;16;1;7;LA SERENA;1;4;41;4101
4;41;4101;16;1;8;LA SERENA;1;4;41;4101
4;41;4101;16;1;9;LA SERENA;1;4;41;4101
4;41;4101;16;1;10;LA SERENA;1;4;41;4101
4;41;4101;17;1;1;LA SERENA;1;4;41;4101
4;41;4101;17;1;2;LA SERENA;1;4;41;4101
4;41;4101;17;1;3;LA SERENA;1;4;41;4101
4;41;4101;17;1;4;LA SERENA;1;4;41;4101
4;41;4101;17;1;5;LA SERENA;1;4;41;4101
4;41;4102;1;1;1;COQUIMBO;1;4;41;4102
4;41;4102;1;1;2;COQUIMBO;1;4;41;4102
4;41;4102;2;1;1;COQUIMBO;1;4;41;4102
4;41;4102;2;1;2;COQUIMBO;1;4;41;4102
4;41;4102;2;1;3;COQUIMBO;1;4;41;4102
4;41;4102;2;1;4;COQUIMBO;1;4;41;4102
4;41;4102;2;1;5;COQUIMBO;1;4;41;4102
4;41;4102;2;1;6;COQUIMBO;1;4;41;4102
4;41;4102;3;1;1;COQUIMBO;1;4;41;4102
4;41;4102;3;1;2;COQUIMBO;1;4;41;4102
4;41;4102;3;1;3;COQUIMBO;1;4;41;4102
4;41;4102;3;1;4;COQUIMBO;1;4;41;4102
4;41;4102;4;1;1;COQUIMBO;1;4;41;4102
4;41;4102;4;1;2;COQUIMBO;1;4;41;4102
4;41;4102;5;1;1;COQUIMBO;1;4;41;4102
4;41;4102;5;1;2;COQUIMBO;1;4;41;4102
4;41;4102;5;1;3;COQUIMBO;1;4;41;4102
4;41;4102;5;1;4;COQUIMBO;1;4;41;4102
4;41;4102;5;1;5;COQUIMBO;1;4;41;4102
4;41;4102;5;1;6;COQUIMBO;1;4;41;4102
4;41;4102;5;1;7;COQUIMBO;1;4;41;4102
4;41;4102;5;1;8;COQUIMBO;1;4;41;4102
4;41;4102;6;1;1;COQUIMBO;1;4;41;4102
4;41;4102;6;1;2;COQUIMBO;1;4;41;4102
4;41;4102;6;1;3;COQUIMBO;1;4;41;4102
4;41;4102;6;1;4;COQUIMBO;1;4;41;4102
4;41;4102;6;1;5;COQUIMBO;1;4;41;4102
4;41;4102;6;1;6;COQUIMBO;1;4;41;4102
4;41;4102;8;1;1;COQUIMBO;1;4;41;4102
4;41;4102;8;1;2;COQUIMBO;1;4;41;4102
4;41;4102;9;1;1;COQUIMBO;1;4;41;4102
4;41;4102;9;1;2;COQUIMBO;1;4;41;4102
4;41;4102;9;1;3;COQUIMBO;1;4;41;4102
4;41;4102;9;1;4;COQUIMBO;1;4;41;4102
4;41;4102;9;1;5;COQUIMBO;1;4;41;4102
4;41;4102;9;1;6;COQUIMBO;1;4;41;4102
4;41;4102;9;1;7;COQUIMBO;1;4;41;4102
4;41;4102;9;1;8;COQUIMBO;1;4;41;4102
4;41;4102;10;1;1;EL PEÑÓN;2;4;41;4102
4;41;4102;15;1;1;TONGOY;1;4;41;4102
4;41;4102;15;1;2;TONGOY;1;4;41;4102
4;41;4102;16;1;1;GUANAQUEROS;2;4;41;4102
4;41;4102;17;1;1;COQUIMBO;1;4;41;4102
4;41;4102;17;1;2;COQUIMBO;1;4;41;4102
4;41;4102;17;1;3;COQUIMBO;1;4;41;4102
4;41;4102;17;1;4;COQUIMBO;1;4;41;4102
4;41;4102;17;1;5;COQUIMBO;1;4;41;4102
4;41;4102;17;1;6;COQUIMBO;1;4;41;4102
4;41;4102;17;1;7;COQUIMBO;1;4;41;4102
4;41;4102;18;1;1;COQUIMBO;1;4;41;4102
4;41;4102;18;1;2;COQUIMBO;1;4;41;4102
4;41;4102;18;1;3;COQUIMBO;1;4;41;4102
4;41;4102;18;1;4;COQUIMBO;1;4;41;4102
4;41;4102;18;1;5;COQUIMBO;1;4;41;4102
4;41;4102;18;1;6;COQUIMBO;1;4;41;4102
4;41;4102;18;1;7;COQUIMBO;1;4;41;4102
4;41;4102;18;1;8;COQUIMBO;1;4;41;4102
4;41;4102;18;1;9;COQUIMBO;1;4;41;4102
4;41;4103;1;1;1;ANDACOLLO;1;4;41;4103
4;41;4103;1;1;2;ANDACOLLO;1;4;41;4103
4;41;4104;1;1;1;LA HIGUERA;2;4;41;4104
4;41;4106;1;1;1;VICUÑA;1;4;41;4106
4;41;4106;1;1;2;VICUÑA;1;4;41;4106
4;41;4106;2;1;1;VICUÑA;1;4;41;4106
4;41;4106;2;1;2;VICUÑA;1;4;41;4106
4;41;4106;3;1;1;VICUÑA;1;4;41;4106
4;41;4106;10;1;1;NUEVA TALCUNA;2;4;41;4106
4;42;4201;1;1;1;ILLAPEL;1;4;42;4201
4;42;4201;1;1;2;ILLAPEL;1;4;42;4201
4;42;4201;2;1;1;ILLAPEL;1;4;42;4201
4;42;4201;2;1;2;ILLAPEL;1;4;42;4201
4;42;4201;2;1;3;ILLAPEL;1;4;42;4201
4;42;4201;9;1;1;ILLAPEL;1;4;42;4201
4;42;4202;12;1;1;CANELA BAJA;2;4;42;4202
4;42;4203;1;1;1;LOS VILOS;1;4;42;4203
4;42;4203;1;1;2;LOS VILOS;1;4;42;4203
4;42;4203;1;1;3;LOS VILOS;1;4;42;4203
4;42;4203;1;1;4;LOS VILOS;1;4;42;4203
4;42;4203;7;1;1;PICHIDANGUI;2;4;42;4203
4;42;4203;7;1;2;QUILIMARÍ ALTO;2;4;42;4203
4;42;4204;1;1;1;SALAMANCA;1;4;42;4204
4;42;4204;1;1;2;SALAMANCA;1;4;42;4204
4;42;4204;1;1;3;SALAMANCA;1;4;42;4204
4;42;4204;2;1;1;SALAMANCA;1;4;42;4204
4;42;4204;9;1;1;CHILLEPÍN;2;4;42;4204
4;42;4204;14;1;1;EL TAMBO;2;4;42;4204
4;43;4301;1;1;1;OVALLE;1;4;43;4301
4;43;4301;1;1;2;OVALLE;1;4;43;4301
4;43;4301;1;1;3;OVALLE;1;4;43;4301
4;43;4301;1;1;4;OVALLE;1;4;43;4301
4;43;4301;1;1;5;OVALLE;1;4;43;4301
4;43;4301;1;1;6;OVALLE;1;4;43;4301
4;43;4301;1;1;7;OVALLE;1;4;43;4301
4;43;4301;1;1;8;OVALLE;1;4;43;4301
4;43;4301;2;1;1;OVALLE;1;4;43;4301
4;43;4301;2;1;2;OVALLE;1;4;43;4301
4;43;4301;2;1;3;OVALLE;1;4;43;4301
4;43;4301;3;1;1;OVALLE;1;4;43;4301
4;43;4301;3;1;2;OVALLE;1;4;43;4301
4;43;4301;3;1;3;OVALLE;1;4;43;4301
4;43;4301;3;1;4;OVALLE;1;4;43;4301
4;43;4301;3;1;5;OVALLE;1;4;43;4301
4;43;4301;3;1;6;OVALLE;1;4;43;4301
4;43;4301;4;1;1;LA CHIMBA;2;4;43;4301
4;43;4301;5;1;1;LIMARÍ;2;4;43;4301
4;43;4301;7;1;1;OVALLE;1;4;43;4301
4;43;4301;7;1;2;OVALLE;1;4;43;4301
4;43;4301;7;1;3;OVALLE;1;4;43;4301
4;43;4301;8;1;1;OVALLE;1;4;43;4301
4;43;4301;14;1;1;GUAMALATA;2;4;43;4301
4;43;4301;14;1;2;OVALLE;1;4;43;4301
4;43;4301;16;1;1;SOTAQUÍ;2;4;43;4301
4;43;4302;1;1;1;COMBARBALÁ;1;4;43;4302
4;43;4302;2;1;1;COMBARBALÁ;1;4;43;4302
4;43;4303;1;1;1;MONTE PATRIA;1;4;43;4303
4;43;4303;1;1;2;MONTE PATRIA;1;4;43;4303
4;43;4303;17;1;1;EL PALQUI;1;4;43;4303
4;43;4303;17;1;2;MONTE PATRIA;1;4;43;4303
4;43;4303;21;1;1;CHAÑARAL ALTO;2;4;43;4303
4;43;4304;1;1;1;PUNITAQUI;1;4;43;4304
4;43;4304;1;1;2;PUNITAQUI;1;4;43;4304
5;51;5101;1;1;1;VALPARAÍSO;1;5;51;5101
5;51;5101;1;1;2;VALPARAÍSO;1;5;51;5101
5;51;5101;1;1;3;VALPARAÍSO;1;5;51;5101
5;51;5101;1;1;4;VALPARAÍSO;1;5;51;5101
5;51;5101;1;1;5;VALPARAÍSO;1;5;51;5101
5;51;5101;1;1;6;VALPARAÍSO;1;5;51;5101
5;51;5101;1;1;7;VALPARAÍSO;1;5;51;5101
5;51;5101;2;1;1;VALPARAÍSO;1;5;51;5101
5;51;5101;2;1;2;VALPARAÍSO;1;5;51;5101
5;51;5101;2;1;3;VALPARAÍSO;1;5;51;5101
5;51;5101;2;1;4;VALPARAÍSO;1;5;51;5101
5;51;5101;3;1;1;VALPARAÍSO;1;5;51;5101
5;51;5101;3;1;2;VALPARAÍSO;1;5;51;5101
5;51;5101;3;1;3;VALPARAÍSO;1;5;51;5101
5;51;5101;3;1;4;VALPARAÍSO;1;5;51;5101
5;51;5101;3;1;5;VALPARAÍSO;1;5;51;5101
5;51;5101;3;1;6;VALPARAÍSO;1;5;51;5101
5;51;5101;3;1;7;VALPARAÍSO;1;5;51;5101
5;51;5101;3;1;8;VALPARAÍSO;1;5;51;5101
5;51;5101;3;1;9;VALPARAÍSO;1;5;51;5101
5;51;5101;3;1;10;VALPARAÍSO;1;5;51;5101
5;51;5101;3;1;11;VALPARAÍSO;1;5;51;5101
5;51;5101;3;1;12;VALPARAÍSO;1;5;51;5101
5;51;5101;4;1;1;VALPARAÍSO;1;5;51;5101
5;51;5101;5;1;1;VALPARAÍSO;1;5;51;5101
5;51;5101;5;1;2;VALPARAÍSO;1;5;51;5101
5;51;5101;5;1;3;VALPARAÍSO;1;5;51;5101
5;51;5101;5;1;4;VALPARAÍSO;1;5;51;5101
5;51;5101;5;1;5;VALPARAÍSO;1;5;51;5101
5;51;5101;5;1;6;VALPARAÍSO;1;5;51;5101
5;51;5101;5;1;7;VALPARAÍSO;1;5;51;5101
5;51;5101;6;1;1;VALPARAÍSO;1;5;51;5101
5;51;5101;6;1;2;VALPARAÍSO;1;5;51;5101
5;51;5101;6;1;3;VALPARAÍSO;1;5;51;5101
5;51;5101;6;1;4;VALPARAÍSO;1;5;51;5101
5;51;5101;6;1;5;VALPARAÍSO;1;5;51;5101
5;51;5101;7;1;1;VALPARAÍSO;1;5;51;5101
5;51;5101;8;1;1;VALPARAÍSO;1;5;51;5101
5;51;5101;8;1;2;VALPARAÍSO;1;5;51;5101
5;51;5101;8;1;3;VALPARAÍSO;1;5;51;5101
5;51;5101;8;1;4;VALPARAÍSO;1;5;51;5101
5;51;5101;8;1;5;VALPARAÍSO;1;5;51;5101
5;51;5101;8;1;6;VALPARAÍSO;1;5;51;5101
5;51;5101;8;1;7;VALPARAÍSO;1;5;51;5101
5;51;5101;8;1;8;VALPARAÍSO;1;5;51;5101
5;51;5101;8;1;9;VALPARAÍSO;1;5;51;5101
5;51;5101;8;1;10;VALPARAÍSO;1;5;51;5101
5;51;5101;8;1;11;VALPARAÍSO;1;5;51;5101
5;51;5101;9;1;1;VALPARAÍSO;1;5;51;5101
5;51;5101;9;1;2;VALPARAÍSO;1;5;51;5101
5;51;5101;9;1;3;VALPARAÍSO;1;5;51;5101
5;51;5101;9;1;4;VALPARAÍSO;1;5;51;5101
5;51;5101;10;1;1;VALPARAÍSO;1;5;51;5101
5;51;5101;10;1;2;VALPARAÍSO;1;5;51;5101
5;51;5101;10;1;3;VALPARAÍSO;1;5;51;5101
5;51;5101;10;1;4;VALPARAÍSO;1;5;51;5101
5;51;5101;10;1;5;VALPARAÍSO;1;5;51;5101
5;51;5101;10;1;6;VALPARAÍSO;1;5;51;5101
5;51;5101;10;1;7;VALPARAÍSO;1;5;51;5101
5;51;5101;10;1;8;VALPARAÍSO;1;5;51;5101
5;51;5101;10;1;9;VALPARAÍSO;1;5;51;5101
5;51;5101;11;1;1;VALPARAÍSO;1;5;51;5101
5;51;5101;12;1;1;VALPARAÍSO;1;5;51;5101
5;51;5101;12;1;2;VALPARAÍSO;1;5;51;5101
5;51;5101;12;1;3;VALPARAÍSO;1;5;51;5101
5;51;5101;13;1;1;VALPARAÍSO;1;5;51;5101
5;51;5101;13;1;2;VALPARAÍSO;1;5;51;5101
5;51;5101;13;1;3;VALPARAÍSO;1;5;51;5101
5;51;5101;13;1;4;VALPARAÍSO;1;5;51;5101
5;51;5101;13;1;5;VALPARAÍSO;1;5;51;5101
5;51;5101;14;1;1;VALPARAÍSO;1;5;51;5101
5;51;5101;14;1;2;VALPARAÍSO;1;5;51;5101
5;51;5101;14;1;3;VALPARAÍSO;1;5;51;5101
5;51;5101;14;1;4;VALPARAÍSO;1;5;51;5101
5;51;5101;14;1;5;VALPARAÍSO;1;5;51;5101
